date,category_id,price
2019-10-11,2053013560530830019,471892.19
2019-10-11,2053013561059312345,425707.69
2019-10-11,2053013561579406073,4941537.99
2019-10-11,2134904980736311929,954.0
2019-10-11,2172371436436455782,3066360.33
2019-10-12,2053013552570040549,268581.76
2019-10-12,2053013552603594983,109660.29
2019-10-12,2053013552695869677,103398.24
2019-10-12,2053013553341792533,6115198.33
2019-10-12,2053013553945772349,840231.73
2019-10-12,2053013554415534427,16020505.51
2019-10-12,2053013554474254687,105651.43
2019-10-12,2053013554499420513,181666.74
2019-10-12,2053013554591695207,395533.11
2019-10-12,2053013554658804075,3337691.13
2019-10-12,2053013555531219353,32349.36
2019-10-12,2053013555573162395,245281.53
2019-10-12,2053013555631882655,174178644.92
2019-10-12,2053013557603205653,285090.39
2019-10-12,2053013557670314521,311984.63
2019-10-12,2053013560497275585,276242.23
2019-10-12,2053013560530830019,413988.29
2019-10-12,2053013561059312345,536325.41
2019-10-12,2053013561579406073,4728084.0
2019-10-12,2134904980736311929,898.8
2019-10-12,2172371436436455782,3018969.89
2019-10-13,2053013552570040549,312954.31
2019-10-13,2053013552603594983,130912.82
2019-10-13,2053013552695869677,90415.84
2019-10-13,2053013553341792533,7046971.9
2019-10-13,2053013553945772349,839509.61
2019-10-13,2053013554415534427,17104715.73
2019-10-13,2053013554474254687,133740.6
2019-10-13,2053013554499420513,183682.52
2019-10-13,2053013554591695207,535958.22
2019-10-13,2053013554658804075,3489944.32
2019-10-13,2053013555531219353,41255.96
2019-10-13,2053013555573162395,267016.47
2019-10-13,2053013555631882655,192263296.33
2019-10-13,2053013557603205653,292660.62
2019-10-13,2053013557670314521,340935.23
2019-10-13,2053013560497275585,371695.7
2019-10-13,2053013560530830019,524729.72
2019-10-13,2053013561059312345,595060.79
2019-10-13,2053013561579406073,5306048.26
2019-10-13,2134904980736311929,1219.8
2019-10-13,2172371436436455782,3467235.76
2019-10-14,2053013552570040549,298712.17
2019-10-14,2053013552603594983,137922.63
2019-10-14,2053013552695869677,105891.64
2019-10-14,2053013553341792533,8523820.37
2019-10-14,2053013553945772349,645671.43
2019-10-14,2053013554415534427,19461109.6
2019-10-14,2053013554474254687,106574.23
2019-10-14,2053013554499420513,218609.86
2019-10-14,2053013554591695207,629662.98
2019-10-14,2053013554658804075,4009979.71
2019-10-14,2053013555531219353,26822.56
2019-10-14,2053013555573162395,260946.56
2019-10-14,2053013555631882655,196090851.0
2019-10-14,2053013557603205653,316987.62
2019-10-14,2053013557670314521,369751.8
2019-10-14,2053013560497275585,330382.23
2019-10-14,2053013560530830019,612202.15
2019-10-14,2053013561059312345,523504.41
2019-10-14,2053013561579406073,3784217.78
2019-10-14,2134904980736311929,1438.08
2019-10-14,2172371436436455782,3276797.14
2019-10-15,2053013552570040549,237032.26
2019-10-15,2053013552603594983,110731.38
2019-10-15,2053013552695869677,117045.69
2019-10-15,2053013553341792533,9186133.97
2019-10-15,2053013553945772349,594893.21
2019-10-15,2053013554415534427,21830719.2
2019-10-15,2053013554474254687,167793.43
2019-10-15,2053013554499420513,297112.56
2019-10-15,2053013554591695207,970601.15
2019-10-15,2053013554658804075,4174592.49
2019-10-15,2053013555531219353,39950.09
2019-10-15,2053013555573162395,278665.54
2019-10-15,2053013555631882655,202400760.31
2019-10-15,2053013557603205653,337948.5
2019-10-15,2053013557670314521,475136.39
2019-10-15,2053013560497275585,390702.79
2019-10-15,2053013560530830019,559404.46
2019-10-15,2053013561059312345,499403.43
2019-10-15,2053013561579406073,3918649.67
2019-10-15,2134904980736311929,1212.28
2019-10-15,2172371436436455782,3215976.73
2019-10-16,2053013552570040549,309321.2
2019-10-16,2053013552603594983,127392.1
2019-10-16,2053013552695869677,143012.26
2019-10-16,2053013553341792533,9521587.37
2019-10-16,2053013553945772349,776538.75
2019-10-16,2053013554415534427,20261854.73
2019-10-16,2053013554474254687,184014.32
2019-10-16,2053013554499420513,324360.45
2019-10-16,2053013554591695207,887607.05
2019-10-16,2053013554658804075,4253767.05
2019-10-16,2053013555531219353,31760.43
2019-10-16,2053013555573162395,267299.43
2019-10-16,2053013555631882655,197262845.78
2019-10-16,2053013557603205653,348251.83
2019-10-16,2053013557670314521,249379.17
2019-10-16,2053013560497275585,440405.76
2019-10-16,2053013560530830019,575766.05
2019-10-16,2053013561059312345,460873.2
2019-10-16,2053013561579406073,4370265.46
2019-10-16,2134904980736311929,841.94
2019-10-16,2172371436436455782,3233462.26
2019-10-17,2053013552570040549,344335.84
2019-10-17,2053013552603594983,135430.19
2019-10-17,2053013552695869677,81968.67
2019-10-17,2053013553341792533,8019858.84
2019-10-17,2053013553945772349,630413.49
2019-10-17,2053013554415534427,18205191.08
2019-10-17,2053013554474254687,187361.23
2019-10-17,2053013554499420513,253822.96
2019-10-17,2053013554591695207,799850.62
2019-10-17,2053013554658804075,4002984.83
2019-10-17,2053013555531219353,37365.16
2019-10-17,2053013555573162395,278298.52
2019-10-17,2053013555631882655,187282430.19
2019-10-17,2053013557603205653,258962.95
2019-10-17,2053013557670314521,218266.02
2019-10-17,2053013560497275585,266415.75
2019-10-17,2053013560530830019,573609.17
2019-10-17,2053013561059312345,372474.92
2019-10-17,2053013561579406073,4036744.02
2019-10-17,2134904980736311929,898.7
2019-10-17,2172371436436455782,2775765.19
2019-10-18,2053013552570040549,390822.79
2019-10-18,2053013552603594983,88522.01
2019-10-18,2053013552695869677,104797.84
2019-10-18,2053013553341792533,7892676.28
2019-10-18,2053013553945772349,571279.33
2019-10-18,2053013554415534427,17852104.36
2019-10-18,2053013554474254687,159462.16
2019-10-18,2053013554499420513,286032.58
2019-10-18,2053013554591695207,978418.36
2019-10-18,2053013554658804075,3942297.71
2019-10-18,2053013555531219353,34378.99
2019-10-18,2053013555573162395,258030.63
2019-10-18,2053013555631882655,186713231.95
2019-10-18,2053013557603205653,307153.37
2019-10-18,2053013557670314521,279464.37
2019-10-18,2053013560497275585,246878.83
2019-10-18,2053013560530830019,477573.81
2019-10-18,2053013561059312345,433759.83
2019-10-18,2053013561579406073,3887677.05
2019-10-18,2134904980736311929,611.04
2019-10-18,2172371436436455782,2923359.45
2019-10-19,2053013552570040549,208370.25
2019-10-19,2053013552603594983,134402.41
2019-10-19,2053013552695869677,228647.67
2019-10-19,2053013553341792533,8164218.59
2019-10-19,2053013553945772349,486301.92
2019-10-19,2053013554415534427,17712777.25
2019-10-19,2053013554474254687,172539.39
2019-10-19,2053013554499420513,267637.69
2019-10-19,2053013554591695207,864774.56
2019-10-19,2053013554658804075,3788662.8
2019-10-19,2053013555531219353,39577.14
2019-10-19,2053013555573162395,248953.13
2019-10-19,2053013555631882655,189851752.29
2019-10-19,2053013557603205653,258948.63
2019-10-19,2053013557670314521,289097.87
2019-10-19,2053013560497275585,307730.47
2019-10-19,2053013560530830019,519778.24
2019-10-19,2053013561059312345,387444.6
2019-10-19,2053013561579406073,4234557.03
2019-10-19,2134904980736311929,1287.59
2019-10-19,2172371436436455782,2877910.15
2019-10-20,2053013552570040549,185618.03
2019-10-20,2053013552603594983,151056.27
2019-10-20,2053013552695869677,213441.03
2019-10-20,2053013553341792533,8694260.64
2019-10-20,2053013553945772349,633397.93
2019-10-20,2053013554415534427,18803093.4
2019-10-20,2053013554474254687,170631.26
2019-10-20,2053013554499420513,281111.09
2019-10-20,2053013554591695207,819050.8
2019-10-20,2053013554658804075,3873816.79
2019-10-20,2053013555531219353,24019.43
2019-10-20,2053013555573162395,286794.85
2019-10-20,2053013555631882655,196854185.07
2019-10-20,2053013557603205653,266213.27
2019-10-20,2053013557670314521,239925.49
2019-10-20,2053013560497275585,376890.13
2019-10-20,2053013560530830019,518817.73
2019-10-20,2053013561059312345,392378.99
2019-10-20,2053013561579406073,4432326.87
2019-10-20,2134904980736311929,1211.69
2019-10-20,2172371436436455782,3303831.35
2019-10-21,2053013552570040549,320925.54
2019-10-21,2053013552603594983,85123.52
2019-10-21,2053013552695869677,170274.28
2019-10-21,2053013553341792533,7977984.95
2019-10-21,2053013553945772349,538685.49
2019-10-21,2053013554415534427,16887269.91
2019-10-21,2053013554474254687,207568.42
2019-10-21,2053013554499420513,238227.48
2019-10-21,2053013554591695207,865007.68
2019-10-21,2053013554658804075,3559874.36
2019-10-21,2053013555531219353,32826.12
2019-10-21,2053013555573162395,252527.41
2019-10-21,2053013555631882655,178797827.12
2019-10-21,2053013557603205653,328158.31
2019-10-21,2053013557670314521,275111.23
2019-10-21,2053013560497275585,293535.63
2019-10-21,2053013560530830019,417197.28
2019-10-21,2053013561059312345,407584.69
2019-10-21,2053013561579406073,3695568.82
2019-10-21,2134904980736311929,1168.35
2019-10-21,2172371436436455782,2676260.73
2019-10-22,2053013552570040549,304639.27
2019-10-22,2053013552603594983,121697.89
2019-10-22,2053013552695869677,165406.73
2019-10-22,2053013553341792533,7911030.36
2019-10-22,2053013553945772349,489707.58
2019-10-22,2053013554415534427,18035727.43
2019-10-22,2053013554474254687,160659.44
2019-10-22,2053013554499420513,257926.45
2019-10-22,2053013554591695207,877175.31
2019-10-22,2053013554658804075,3395352.38
2019-10-22,2053013555531219353,31364.67
2019-10-22,2053013555573162395,266461.48
2019-10-22,2053013555631882655,177540009.06
2019-10-22,2053013557603205653,276449.09
2019-10-22,2053013557670314521,249086.55
2019-10-22,2053013560497275585,282074.47
2019-10-22,2053013560530830019,514249.33
2019-10-22,2053013561059312345,466521.26
2019-10-22,2053013561579406073,3866619.24
2019-10-22,2134904980736311929,1058.75
2019-10-22,2172371436436455782,3178312.78
2019-10-23,2053013552570040549,328072.74
2019-10-23,2053013552603594983,103610.48
2019-10-23,2053013552695869677,121602.3
2019-10-23,2053013553341792533,7713122.29
2019-10-23,2053013553945772349,502535.54
2019-10-23,2053013554415534427,16755058.54
2019-10-23,2053013554474254687,127186.12
2019-10-23,2053013554499420513,201220.1
2019-10-23,2053013554591695207,691716.27
2019-10-23,2053013554658804075,3335026.74
2019-10-23,2053013555531219353,32517.92
2019-10-23,2053013555573162395,316397.45
2019-10-23,2053013555631882655,173688821.05
2019-10-23,2053013557603205653,241271.08
2019-10-23,2053013557670314521,276688.12
2019-10-23,2053013560497275585,356880.83
2019-10-23,2053013560530830019,486893.4
2019-10-23,2053013561059312345,334047.3
2019-10-23,2053013561579406073,3159273.36
2019-10-23,2134904980736311929,585.95
2019-10-23,2172371436436455782,2945149.73
2019-10-24,2053013552570040549,184580.95
2019-10-24,2053013552603594983,80596.98
2019-10-24,2053013552695869677,215400.35
2019-10-24,2053013553341792533,7169089.24
2019-10-24,2053013553945772349,493998.88
2019-10-24,2053013554415534427,17753169.64
2019-10-24,2053013554474254687,182549.01
2019-10-24,2053013554499420513,224408.55
2019-10-24,2053013554591695207,584209.34
2019-10-24,2053013554658804075,3446530.95
2019-10-24,2053013555531219353,35271.41
2019-10-24,2053013555573162395,300382.75
2019-10-24,2053013555631882655,171421749.62
2019-10-24,2053013557603205653,287770.44
2019-10-24,2053013557670314521,232836.26
2019-10-24,2053013560497275585,323275.86
2019-10-24,2053013560530830019,503870.19
2019-10-24,2053013561059312345,328931.67
2019-10-24,2053013561579406073,3224371.42
2019-10-24,2134904980736311929,963.48
2019-10-24,2172371436436455782,2970970.56
2019-10-25,2053013552570040549,310214.56
2019-10-25,2053013552603594983,127021.28
2019-10-25,2053013552695869677,156219.05
2019-10-25,2053013553341792533,7275561.4
2019-10-25,2053013553945772349,539776.07
2019-10-25,2053013554415534427,19293531.88
2019-10-25,2053013554474254687,150295.69
2019-10-25,2053013554499420513,245106.84
2019-10-25,2053013554591695207,672979.16
2019-10-25,2053013554658804075,3507187.07
2019-10-25,2053013555531219353,34225.01
2019-10-25,2053013555573162395,305926.03
2019-10-25,2053013555631882655,172834408.14
2019-10-25,2053013557603205653,305795.27
2019-10-25,2053013557670314521,308328.11
2019-10-25,2053013560497275585,309056.15
2019-10-25,2053013560530830019,533249.47
2019-10-25,2053013561059312345,340185.13
2019-10-25,2053013561579406073,3085222.79
2019-10-25,2134904980736311929,969.66
2019-10-25,2172371436436455782,3301705.68
2019-10-26,2053013552570040549,256371.32
2019-10-26,2053013552603594983,92189.27
2019-10-26,2053013552695869677,155350.95
2019-10-26,2053013553341792533,7125076.9
2019-10-26,2053013553945772349,452856.18
2019-10-26,2053013554415534427,18037921.11
2019-10-26,2053013554474254687,129451.35
2019-10-26,2053013554499420513,253122.7
2019-10-26,2053013554591695207,664839.68
2019-10-26,2053013554658804075,3170347.18
2019-10-26,2053013555531219353,35126.73
2019-10-26,2053013555573162395,298781.46
2019-10-26,2053013555631882655,168229110.09
2019-10-26,2053013557603205653,273045.75
2019-10-26,2053013557670314521,266645.04
2019-10-26,2053013560497275585,278304.65
2019-10-26,2053013560530830019,477946.19
2019-10-26,2053013561059312345,285817.59
2019-10-26,2053013561579406073,3594547.98
2019-10-26,2134904980736311929,1141.97
2019-10-26,2172371436436455782,3184793.49
2019-10-27,2053013552570040549,366723.07
2019-10-27,2053013552603594983,81043.69
2019-10-27,2053013552695869677,159477.85
2019-10-27,2053013553341792533,7650363.69
2019-10-27,2053013553945772349,461181.06
2019-10-27,2053013554415534427,18928441.56
2019-10-27,2053013554474254687,161811.8
2019-10-27,2053013554499420513,229294.89
2019-10-27,2053013554591695207,810652.62
2019-10-27,2053013554658804075,3325359.3
2019-10-27,2053013555531219353,28281.07
2019-10-27,2053013555573162395,327155.8
2019-10-27,2053013555631882655,177197061.84
2019-10-27,2053013557603205653,223488.79
2019-10-27,2053013557670314521,239494.95
2019-10-27,2053013560497275585,253421.1
2019-10-27,2053013560530830019,573458.22
2019-10-27,2053013561059312345,364886.36
2019-10-27,2053013561579406073,3506794.67
2019-10-27,2134904980736311929,1002.22
2019-10-27,2172371436436455782,3320305.85
2019-10-28,2053013552570040549,256315.48
2019-10-28,2053013552603594983,110952.58
2019-10-28,2053013552695869677,108264.32
2019-10-28,2053013553341792533,6244975.47
2019-10-28,2053013553945772349,489959.03
2019-10-28,2053013554415534427,14134248.1
2019-10-28,2053013554474254687,162630.8
2019-10-28,2053013554499420513,175079.38
2019-10-28,2053013554591695207,830076.3
2019-10-28,2053013554658804075,2919203.34
2019-10-28,2053013555531219353,21857.86
2019-10-28,2053013555573162395,292734.12
2019-10-28,2053013555631882655,152416506.53
2019-10-28,2053013557603205653,224211.38
2019-10-28,2053013557670314521,162196.51
2019-10-28,2053013560497275585,267920.43
2019-10-28,2053013560530830019,564927.85
2019-10-28,2053013561059312345,288442.55
2019-10-28,2053013561579406073,3191287.42
2019-10-28,2134904980736311929,728.68
2019-10-28,2172371436436455782,2645678.89
2019-10-29,2053013552570040549,310469.09
2019-10-29,2053013552603594983,65937.15
2019-10-29,2053013552695869677,107977.94
2019-10-29,2053013553341792533,5688133.65
2019-10-29,2053013553945772349,537157.3
2019-10-29,2053013554415534427,13477594.16
2019-10-29,2053013554474254687,122270.01
2019-10-29,2053013554499420513,160309.6
2019-10-29,2053013554591695207,684862.68
2019-10-29,2053013554658804075,2950869.09
2019-10-29,2053013555531219353,20721.39
2019-10-29,2053013555573162395,283546.72
2019-10-29,2053013555631882655,151499830.62
2019-10-29,2053013557603205653,234020.76
2019-10-29,2053013557670314521,173645.68
2019-10-29,2053013560497275585,361254.92
2019-10-29,2053013560530830019,607587.62
2019-10-29,2053013561059312345,277712.58
2019-10-29,2053013561579406073,2941045.63
2019-10-29,2134904980736311929,697.61
2019-10-29,2172371436436455782,2752601.18
2019-10-30,2053013552570040549,326856.2
2019-10-30,2053013552603594983,87906.41
2019-10-30,2053013552695869677,161304.81
2019-10-30,2053013553341792533,6043382.78
2019-10-30,2053013553945772349,500050.71
2019-10-30,2053013554415534427,13678964.85
2019-10-30,2053013554474254687,105562.78
2019-10-30,2053013554499420513,163488.88
2019-10-30,2053013554591695207,534646.45
2019-10-30,2053013554658804075,3244360.71
2019-10-30,2053013555531219353,27974.81
2019-10-30,2053013555573162395,274205.23
2019-10-30,2053013555631882655,152294771.99
2019-10-30,2053013557603205653,214584.19
2019-10-30,2053013557670314521,184407.08
2019-10-30,2053013560497275585,291982.28
2019-10-30,2053013560530830019,503729.01
2019-10-30,2053013561059312345,201597.49
2019-10-30,2053013561579406073,3005355.7
2019-10-30,2134904980736311929,723.29
2019-10-30,2134904982346924669,284.75
2019-10-30,2172371436436455782,2965737.95
2019-10-31,2053013552570040549,249987.64
2019-10-31,2053013552603594983,95814.35
2019-10-31,2053013552695869677,111328.01
2019-10-31,2053013553341792533,6833009.94
2019-10-31,2053013553945772349,495203.47
2019-10-31,2053013554415534427,15284278.49
2019-10-31,2053013554474254687,123193.43
2019-10-31,2053013554499420513,214550.37
2019-10-31,2053013554591695207,575037.42
2019-10-31,2053013554658804075,3482766.83
2019-10-31,2053013555531219353,24351.18
2019-10-31,2053013555573162395,286675.96
2019-10-31,2053013555631882655,156444536.64
2019-10-31,2053013557603205653,210415.31
2019-10-31,2053013557670314521,203544.22
2019-10-31,2053013560497275585,365831.23
2019-10-31,2053013560530830019,544213.14
2019-10-31,2053013561059312345,239287.28
2019-10-31,2053013561579406073,3614869.93
2019-10-31,2134904980736311929,785.43
2019-10-31,2134904982346924669,318.92
2019-10-31,2172371436436455782,2936893.06
2019-11-01,2053013552570040549,344482.3
2019-11-01,2053013552603594983,122662.79
2019-11-01,2053013552695869677,133562.07
2019-11-01,2053013553341792533,8348956.06
2019-11-01,2053013553945772349,522552.41
2019-11-01,2053013554415534427,18853069.05
2019-11-01,2053013554474254687,165031.29
2019-11-01,2053013554499420513,256118.05
2019-11-01,2053013554591695207,612532.46
2019-11-01,2053013554658804075,4477813.57
2019-11-01,2053013555531219353,30989.11
2019-11-01,2053013555573162395,288579.71
2019-11-01,2053013555631882655,180452796.28
2019-11-01,2053013557603205653,284510.38
2019-11-01,2053013557670314521,236220.35
2019-11-01,2053013560497275585,295541.26
2019-11-01,2053013560530830019,571749.07
2019-11-01,2053013561059312345,155567.76
2019-11-01,2053013561579406073,3982958.01
2019-11-01,2134904980736311929,10000.23
2019-11-01,2134904982346924669,318.92
2019-11-01,2172371436436455782,3379865.22
2019-11-02,2053013552570040549,349484.91
2019-11-02,2053013552603594983,113730.29
2019-11-02,2053013552695869677,150410.36
2019-11-02,2053013553341792533,8544137.14
2019-11-02,2053013553945772349,552370.47
2019-11-02,2053013554415534427,21615498.8
2019-11-02,2053013554474254687,136951.55
2019-11-02,2053013554499420513,265217.59
2019-11-02,2053013554591695207,639983.92
2019-11-02,2053013554658804075,4694281.89
2019-11-02,2053013555531219353,38344.27
2019-11-02,2053013555573162395,300985.05
2019-11-02,2053013555631882655,185505595.87
2019-11-02,2053013557603205653,274284.4
2019-11-02,2053013557670314521,290284.74
2019-11-02,2053013560497275585,449207.45
2019-11-02,2053013560530830019,565035.33
2019-11-02,2053013561059312345,260501.95
2019-11-02,2053013561579406073,4841272.41
2019-11-02,2134904980736311929,15142.68
2019-11-02,2134904982346924669,387.26
2019-11-02,2172371436436455782,3871877.64
2019-11-03,2053013552570040549,294735.08
