date,category_id,price
2019-10-01,2053013565069067197,3695.12
2019-10-01,2053013565127787455,489.05
2019-10-01,2053013565228450757,1054.33
2019-10-01,2053013565253616583,103.99
2019-10-01,2053013565329114057,16.99
2019-10-01,2053013565362668491,61.57
2019-10-01,2053013565480109009,1099.05
2019-10-01,2053013565639492569,1378.93
2019-10-01,2053013565748544479,228.82999999999998
2019-10-01,2053013565782098913,896.54
2019-10-01,2053013565941482475,28.29
2019-10-01,2053013565983425517,39322.549999999996
2019-10-01,2053013566033757167,509.74
2019-10-01,2053013566100866035,18572.75
2019-10-01,2053013566142809077,5299.2
2019-10-01,2053013566176363511,4492.03
2019-10-01,2053013566209917945,1277.77
2019-10-01,2053013566243472379,308.88
2019-10-01,2055156924407612189,33.75
2019-10-01,2070005009382114061,33.35
2019-10-01,2090228413380952337,9.0
2019-10-01,2094006249627582860,25.48
2019-10-01,2095518921321874323,167.06
2019-10-01,2096280538292683405,108.00999999999999
2019-10-01,2097815753423061045,45.02
2019-10-01,2098563450757186313,16.13
2019-10-01,2100064855133258156,115.52
2019-10-01,2106075662325383725,661.11
2019-10-01,2110937143172923797,17.99
2019-10-01,2110937219005940617,39.62
2019-10-01,2116907519078040377,248.14000000000001
2019-10-01,2116907524295753813,35.24
2019-10-01,2116907524379639897,314.21
2019-10-01,2116907524572577889,253.98
2019-10-01,2116907525176557699,3673.48
2019-10-01,2116907525235277959,656.39
2019-10-01,2126679654801604876,9.77
2019-10-01,2127425434894205468,258.12
2019-10-01,2127425436764865054,1451.32
2019-10-01,2136935916512478049,30.84
2019-10-01,2165087460176953468,242.59999999999997
2019-10-01,2172371436436455782,27868.05
2019-10-02,2053013552226107603,15.42
2019-10-02,2053013552293216471,6800.39
2019-10-02,2053013552326770905,8191.29
2019-10-02,2053013552351936731,3409.54
2019-10-02,2053013552502931683,880.79
2019-10-02,2053013552570040549,1629.78
2019-10-02,2053013552603594983,411.59
2019-10-02,2053013552637149417,33.18
2019-10-02,2053013552695869677,1131.58
2019-10-02,2053013552737812719,5.12
2019-10-02,2053013552888807671,512.39
2019-10-02,2053013552913973497,969.1
2019-10-02,2053013552955916539,8390.44
2019-10-02,2053013553031414015,3129.43
2019-10-02,2053013553056579841,4270.18
2019-10-02,2053013553090134275,258.46
2019-10-02,2053013553140465927,455.37
2019-10-02,2053013553224352013,284.19
2019-10-02,2053013553257906447,160.07
2019-10-02,2053013553316626707,574.3299999999999
2019-10-02,2053013553341792533,113752.48
2019-10-02,2053013553945772349,4262.01
2019-10-02,2053013553970938175,6724.650000000001
2019-10-02,2053013554004492609,10.3
2019-10-02,2053013554096767303,445.73
2019-10-02,2053013554121933129,92.69
2019-10-02,2053013554155487563,2170.36
2019-10-02,2053013554189041997,499.35
2019-10-02,2053013554222596431,1012.45
2019-10-02,2053013554247762257,6801.07
2019-10-02,2053013554415534427,231106.65
2019-10-02,2053013554474254687,491.21
2019-10-02,2053013554499420513,681.31
2019-10-02,2053013554566529381,804.67
2019-10-02,2053013554591695207,3563.74
2019-10-02,2053013554658804075,104607.87
2019-10-02,2053013554725912943,104.44
2019-10-02,2053013554751078769,2543.38
2019-10-02,2053013554776244595,5998.94
2019-10-02,2053013554834964853,2647.2200000000003
2019-10-02,2053013554960793975,274.90999999999997
2019-10-02,2053013555036291451,80.33999999999999
2019-10-02,2053013555069845885,1292.1599999999999
2019-10-02,2053013555095011711,2558.9799999999996
2019-10-02,2053013555120177537,179.41
2019-10-02,2053013555220840837,1125.41
2019-10-02,2053013555262783879,4295.1
2019-10-02,2053013555321504139,5069.39
2019-10-02,2053013555464110485,1296.77
2019-10-02,2053013555531219353,922.17
2019-10-02,2053013555573162395,2733.49
2019-10-02,2053013555631882655,4343887.03
2019-10-02,2053013555816432043,5895.93
2019-10-02,2053013556202308035,3842.73
2019-10-02,2053013556227473861,832.15
2019-10-02,2053013556252639687,1570.04
2019-10-02,2053013556311359947,2362.11
2019-10-02,2053013556344914381,473.43
2019-10-02,2053013556487520725,1336.84
2019-10-02,2053013557133443581,3770.92
2019-10-02,2053013557192163841,3341.42
2019-10-02,2053013557343158789,386.73
2019-10-02,2053013557418656265,251.1
2019-10-02,2053013557477376525,106.46
2019-10-02,2053013557603205653,664.8
2019-10-02,2053013557670314521,2561.15
2019-10-02,2053013558316237377,56.6
2019-10-02,2053013558391734853,102.71
2019-10-02,2053013558433677895,349.82
2019-10-02,2053013558920217191,235421.74
2019-10-02,2053013558945383017,324.61
2019-10-02,2053013559792632471,1560.53
2019-10-02,2053013559868129947,1306.4099999999999
2019-10-02,2053013559901684381,244.61
2019-10-02,2053013559985570467,928.5699999999999
2019-10-02,2053013560086233771,40.79
2019-10-02,2053013560178508465,393.55
2019-10-02,2053013560312726199,570.01
2019-10-02,2053013560346280633,10661.4
2019-10-02,2053013560497275585,7072.2
2019-10-02,2053013560530830019,1260.22
2019-10-02,2053013560623104713,193.06
2019-10-02,2053013560807654091,5708.24
2019-10-02,2053013560866374351,669.76
2019-10-02,2053013560899928785,3924.88
2019-10-02,2053013561059312345,707.0699999999999
2019-10-02,2053013561092866779,34809.08
2019-10-02,2053013561420022511,15.42
2019-10-02,2053013561579406073,22226.920000000002
2019-10-02,2053013561780732677,122.44
2019-10-02,2053013561847841545,91.56
2019-10-02,2053013562292437791,400.64
2019-10-02,2053013562946749253,483.78
2019-10-02,2053013563097744201,1452.32
2019-10-02,2053013563718501229,453.74
2019-10-02,2053013563743667055,3382.62
2019-10-02,2053013563810775923,95518.04
2019-10-02,2053013563835941749,13479.94
2019-10-02,2053013563877884791,4802.27
2019-10-02,2053013563911439225,44484.91
2019-10-02,2053013563944993659,3642.08
2019-10-02,2053013564003713919,6292.139999999999
2019-10-02,2053013564599305123,383.28
2019-10-02,2053013564674802599,1647.39
2019-10-02,2053013565069067197,3377.66
2019-10-02,2053013565127787455,207.98000000000002
2019-10-02,2053013565228450757,720.48
2019-10-02,2053013565253616583,72.07
2019-10-02,2053013565329114057,38.35
2019-10-02,2053013565446554575,46.7
2019-10-02,2053013565480109009,1417.72
2019-10-02,2053013565639492569,2081.13
2019-10-02,2053013565748544479,276.46000000000004
2019-10-02,2053013565782098913,1664.62
2019-10-02,2053013565983425517,42147.3
2019-10-02,2053013566033757167,394.8
2019-10-02,2053013566100866035,21116.170000000002
2019-10-02,2053013566142809077,3670.82
2019-10-02,2053013566176363511,6796.02
2019-10-02,2053013566209917945,771.95
2019-10-02,2053013566243472379,77.22
2019-10-02,2055156924407612189,54.58
2019-10-02,2070005009382114061,22.96
2019-10-02,2086471240800797129,73.34
2019-10-02,2094006249627582860,50.96
2019-10-02,2095518921321874323,196.14
2019-10-02,2096280510920655375,1566.92
2019-10-02,2096280538292683405,91.25999999999999
2019-10-02,2098563450757186313,12.7
2019-10-02,2100064855133258156,79.74
2019-10-02,2106075662325383725,844.2
2019-10-02,2109094148110811752,7.36
2019-10-02,2110937143172923797,24.69
2019-10-02,2113934850560885372,28.8
2019-10-02,2116907519078040377,110.43
2019-10-02,2116907524379639897,51.47
2019-10-02,2116907525143003265,159.57
2019-10-02,2116907525176557699,5003.4
2019-10-02,2116907525235277959,1348.01
2019-10-02,2126679654801604876,25.18
2019-10-02,2127425434894205468,1328.35
2019-10-02,2127425436764865054,2174.36
2019-10-02,2134905044833666047,1321.4
2019-10-02,2136935916512478049,34.7
2019-10-02,2165087460176953468,345.57000000000005
2019-10-02,2172371436436455782,24073.46
2019-10-03,2053013552293216471,3862.95
2019-10-03,2053013552326770905,8445.33
2019-10-03,2053013552351936731,3134.22
2019-10-03,2053013552570040549,1003.03
2019-10-03,2053013552603594983,681.5799999999999
2019-10-03,2053013552637149417,9.57
2019-10-03,2053013552737812719,82.33
2019-10-03,2053013552888807671,720.03
2019-10-03,2053013552913973497,1178.25
2019-10-03,2053013552955916539,6277.0199999999995
2019-10-03,2053013553031414015,6174.55
2019-10-03,2053013553056579841,4132.05
2019-10-03,2053013553090134275,84.92
2019-10-03,2053013553140465927,473.36
2019-10-03,2053013553224352013,241.55
2019-10-03,2053013553257906447,133.74
2019-10-03,2053013553316626707,1855.82
2019-10-03,2053013553341792533,103840.68000000001
2019-10-03,2053013553945772349,5358.56
2019-10-03,2053013553970938175,8110.19
2019-10-03,2053013554004492609,164.28
2019-10-03,2053013554096767303,254.69
2019-10-03,2053013554121933129,898.14
2019-10-03,2053013554155487563,999.1899999999999
2019-10-03,2053013554189041997,232.63
2019-10-03,2053013554222596431,1618.6
2019-10-03,2053013554247762257,9554.05
2019-10-03,2053013554415534427,216403.43
2019-10-03,2053013554474254687,296.96999999999997
2019-10-03,2053013554499420513,444.75
2019-10-03,2053013554566529381,1463.08
2019-10-03,2053013554591695207,336.46
2019-10-03,2053013554658804075,103335.29000000001
2019-10-03,2053013554725912943,64.07
2019-10-03,2053013554751078769,3782.05
2019-10-03,2053013554776244595,6797.79
2019-10-03,2053013554834964853,1863.0
2019-10-03,2053013554960793975,386.67
2019-10-03,2053013555036291451,67.03
2019-10-03,2053013555069845885,1414.54
2019-10-03,2053013555095011711,5363.77
2019-10-03,2053013555120177537,171.38
2019-10-03,2053013555220840837,1154.38
2019-10-03,2053013555262783879,4286.33
2019-10-03,2053013555321504139,4087.2400000000002
2019-10-03,2053013555464110485,1544.26
2019-10-03,2053013555531219353,430.15
2019-10-03,2053013555573162395,3748.85
2019-10-03,2053013555631882655,4322323.09
2019-10-03,2053013555816432043,7071.27
2019-10-03,2053013556202308035,3424.61
2019-10-03,2053013556227473861,1881.33
2019-10-03,2053013556252639687,2673.59
2019-10-03,2053013556311359947,1961.16
2019-10-03,2053013556344914381,224.63
2019-10-03,2053013556487520725,811.85
2019-10-03,2053013557133443581,749.03
2019-10-03,2053013557192163841,4582.65
2019-10-03,2053013557343158789,891.32
2019-10-03,2053013557418656265,462.04
2019-10-03,2053013557477376525,136.94
2019-10-03,2053013557603205653,2562.64
2019-10-03,2053013557670314521,3315.92
2019-10-03,2053013558316237377,285.72
2019-10-03,2053013558391734853,620.1
2019-10-03,2053013558920217191,241831.45
2019-10-03,2053013558945383017,224.17000000000002
2019-10-03,2053013559792632471,888.05
2019-10-03,2053013559868129947,2280.67
2019-10-03,2053013560061067945,555.4
2019-10-03,2053013560086233771,646.56
2019-10-03,2053013560178508465,3801.0600000000004
2019-10-03,2053013560312726199,1300.6100000000001
2019-10-03,2053013560346280633,9317.27
2019-10-03,2053013560497275585,7397.12
2019-10-03,2053013560530830019,4065.1400000000003
2019-10-03,2053013560623104713,279.29
2019-10-03,2053013560807654091,7292.0199999999995
2019-10-03,2053013560866374351,127.41
2019-10-03,2053013560899928785,3693.03
2019-10-03,2053013561059312345,951.8800000000001
2019-10-03,2053013561092866779,36197.51
2019-10-03,2053013561579406073,21917.96
2019-10-03,2053013561847841545,311.44
2019-10-03,2053013562292437791,425.82
2019-10-03,2053013562946749253,447.74
2019-10-03,2053013563097744201,843.32
2019-10-03,2053013563718501229,661.4300000000001
2019-10-03,2053013563743667055,1556.35
2019-10-03,2053013563810775923,98162.45
2019-10-03,2053013563835941749,10261.58
2019-10-03,2053013563877884791,4609.53
2019-10-03,2053013563911439225,59851.72
2019-10-03,2053013563944993659,4569.71
2019-10-03,2053013564003713919,9427.94
2019-10-03,2053013564599305123,1521.0
2019-10-03,2053013564674802599,4409.38
2019-10-03,2053013565069067197,2244.69
2019-10-03,2053013565127787455,167.06
2019-10-03,2053013565228450757,745.95
2019-10-03,2053013565253616583,31.92
2019-10-03,2053013565362668491,212.92
2019-10-03,2053013565480109009,575.29
2019-10-03,2053013565639492569,2005.45
2019-10-03,2053013565748544479,52.0
2019-10-03,2053013565782098913,1220.62
2019-10-03,2053013565916316649,131.2
2019-10-03,2053013565941482475,81.34
2019-10-03,2053013565983425517,40378.31
2019-10-03,2053013566033757167,608.38
2019-10-03,2053013566100866035,15824.890000000001
2019-10-03,2053013566142809077,2663.5299999999997
2019-10-03,2053013566176363511,5182.11
2019-10-03,2053013566209917945,601.3100000000001
2019-10-03,2053013566243472379,507.34
2019-10-03,2055156924407612189,94.78999999999999
2019-10-03,2069241407767315312,12.61
2019-10-03,2069241409453425602,462.01
2019-10-03,2070005009382114061,64.86
2019-10-03,2086471240800797129,73.34
2019-10-03,2086471240842740173,29.6
2019-10-03,2094006249627582860,25.48
2019-10-03,2096280510920655375,783.46
2019-10-03,2096280538292683405,187.68
2019-10-03,2100064858975240628,115.83
2019-10-03,2106075662325383725,620.16
2019-10-03,2109094148110811752,73.76
2019-10-03,2110187395394568257,66.9
2019-10-03,2110937143172923797,17.99
2019-10-03,2116907519078040377,352.91
2019-10-03,2116907524572577889,139.0
2019-10-03,2116907525176557699,4701.4
2019-10-03,2126679654801604876,36.8
2019-10-03,2127425434894205468,183.02
2019-10-03,2127425436764865054,2352.41
2019-10-03,2172371436436455782,31789.75
2019-10-04,2053013552226107603,66.88
2019-10-04,2053013552293216471,3173.19
2019-10-04,2053013552326770905,9508.44
2019-10-04,2053013552351936731,7322.75
2019-10-04,2053013552570040549,1108.36
2019-10-04,2053013552603594983,347.21
2019-10-04,2053013552637149417,57.09
2019-10-04,2053013552695869677,463.1
2019-10-04,2053013552888807671,1430.3999999999999
2019-10-04,2053013552913973497,527.44
2019-10-04,2053013552955916539,11271.6
2019-10-04,2053013553031414015,7498.82
2019-10-04,2053013553056579841,9102.62
2019-10-04,2053013553090134275,147.84
2019-10-04,2053013553140465927,369.87
2019-10-04,2053013553224352013,464.27
2019-10-04,2053013553257906447,148.06
2019-10-04,2053013553316626707,1280.92
2019-10-04,2053013553341792533,183489.83000000002
2019-10-04,2053013553945772349,12889.28
2019-10-04,2053013553970938175,21529.18
2019-10-04,2053013554004492609,78.50999999999999
2019-10-04,2053013554096767303,149.7
2019-10-04,2053013554121933129,2239.51
2019-10-04,2053013554155487563,1244.7
2019-10-04,2053013554189041997,696.74
2019-10-04,2053013554222596431,2231.54
2019-10-04,2053013554247762257,11079.710000000001
2019-10-04,2053013554415534427,327816.44
2019-10-04,2053013554474254687,903.1700000000001
2019-10-04,2053013554499420513,1303.0
2019-10-04,2053013554566529381,1363.01
2019-10-04,2053013554591695207,2136.12
2019-10-04,2053013554658804075,144590.91
2019-10-04,2053013554725912943,74.31
2019-10-04,2053013554751078769,2694.14
2019-10-04,2053013554776244595,10588.77
2019-10-04,2053013554834964853,3147.51
2019-10-04,2053013554960793975,515.49
2019-10-04,2053013555036291451,191.45
2019-10-04,2053013555069845885,1801.05
2019-10-04,2053013555095011711,4797.07
2019-10-04,2053013555120177537,100.36
2019-10-04,2053013555220840837,1093.85
2019-10-04,2053013555262783879,7005.6
2019-10-04,2053013555321504139,7068.900000000001
2019-10-04,2053013555464110485,998.58
2019-10-04,2053013555531219353,569.37
2019-10-04,2053013555573162395,3609.01
2019-10-04,2053013555631882655,5764548.39
2019-10-04,2053013555816432043,8228.34
2019-10-04,2053013556202308035,2230.81
2019-10-04,2053013556227473861,724.99
2019-10-04,2053013556252639687,834.77
2019-10-04,2053013556311359947,3490.93
2019-10-04,2053013556344914381,292.5
2019-10-04,2053013556487520725,2022.97
2019-10-04,2053013557133443581,2406.16
2019-10-04,2053013557192163841,1817.47
2019-10-04,2053013557343158789,68.37
2019-10-04,2053013557418656265,176.52
2019-10-04,2053013557477376525,492.9
2019-10-04,2053013557603205653,1600.51
2019-10-04,2053013557670314521,3484.52
2019-10-04,2053013558316237377,1381.92
2019-10-04,2053013558391734853,503.47999999999996
2019-10-04,2053013558433677895,297.31
2019-10-04,2053013558920217191,424177.53
2019-10-04,2053013558945383017,299.36
2019-10-04,2053013559348036219,637.85
2019-10-04,2053013559792632471,2274.01
2019-10-04,2053013559868129947,3047.5099999999998
2019-10-04,2053013559901684381,140.25
2019-10-04,2053013560061067945,248.66
2019-10-04,2053013560086233771,271.02
2019-10-04,2053013560178508465,1733.1599999999999
2019-10-04,2053013560312726199,1463.61
2019-10-04,2053013560346280633,16715.64
2019-10-04,2053013560497275585,16909.739999999998
2019-10-04,2053013560530830019,3266.69
2019-10-04,2053013560581161671,89.06
2019-10-04,2053013560623104713,128.71
2019-10-04,2053013560807654091,20271.91
2019-10-04,2053013560866374351,1864.65
2019-10-04,2053013560899928785,12490.51
2019-10-04,2053013561059312345,2792.7599999999998
2019-10-04,2053013561092866779,29123.0
2019-10-04,2053013561579406073,16152.73
2019-10-04,2053013561847841545,110.65
2019-10-04,2053013562149831447,42.739999999999995
2019-10-04,2053013562292437791,251.27999999999997
2019-10-04,2053013562946749253,456.36
2019-10-04,2053013563097744201,2081.51
2019-10-04,2053013563718501229,423.48
2019-10-04,2053013563743667055,3602.56
2019-10-04,2053013563810775923,216729.16
2019-10-04,2053013563835941749,15754.44
2019-10-04,2053013563877884791,7388.67
2019-10-04,2053013563911439225,110482.99
2019-10-04,2053013563944993659,7284.78
2019-10-04,2053013564003713919,11483.66
2019-10-04,2053013564599305123,1644.25
2019-10-04,2053013565069067197,1839.67
2019-10-04,2053013565127787455,507.1
2019-10-04,2053013565228450757,828.32
2019-10-04,2053013565253616583,373.5
2019-10-04,2053013565362668491,207.99
2019-10-04,2053013565480109009,741.3299999999999
2019-10-04,2053013565639492569,1663.6200000000001
2019-10-04,2053013565706601437,112.74
2019-10-04,2053013565748544479,10.04
2019-10-04,2053013565782098913,778.4
2019-10-04,2053013565916316649,97.76
2019-10-04,2053013565941482475,60.24
2019-10-04,2053013565983425517,67612.8
2019-10-04,2053013566033757167,987.12
2019-10-04,2053013566100866035,14345.58
2019-10-04,2053013566142809077,4901.599999999999
2019-10-04,2053013566176363511,10026.07
2019-10-04,2053013566209917945,880.6
2019-10-04,2053013566243472379,216.20999999999998
2019-10-04,2069241409453425602,16.34
2019-10-04,2086471240800797129,73.34
2019-10-04,2086471240842740173,29.6
2019-10-04,2095518921321874323,196.14
2019-10-04,2096280510920655375,783.46
2019-10-04,2096280538292683405,289.43
2019-10-04,2100064855133258156,79.74
2019-10-04,2100064858975240628,115.83
2019-10-04,2100065080828756704,562.43
2019-10-04,2106075662325383725,1080.32
2019-10-04,2109094148110811752,142.47
2019-10-04,2113934850560885372,46.33
2019-10-04,2116907519078040377,195.12
2019-10-04,2116907525176557699,8316.19
2019-10-04,2116907525235277959,1299.88
2019-10-04,2126679654801604876,26.16
2019-10-04,2127425434894205468,70.36
2019-10-04,2127425436764865054,2500.95
2019-10-04,2134905044833666047,842.47
2019-10-04,2134905045102100487,707.87
2019-10-04,2136935916512478049,15.42
2019-10-04,2138568472580325973,79.8
2019-10-04,2139150089359196199,53.59
2019-10-04,2165087460176953468,690.78
2019-10-04,2172371436436455782,51213.79
2019-10-05,2053013552226107603,15.42
2019-10-05,2053013552293216471,3100.93
2019-10-05,2053013552326770905,10083.67
2019-10-05,2053013552351936731,4722.27
2019-10-05,2053013552570040549,621.95
2019-10-05,2053013552603594983,694.44
2019-10-05,2053013552637149417,49.24
2019-10-05,2053013552695869677,1189.8600000000001
2019-10-05,2053013552737812719,5.46
2019-10-05,2053013552888807671,834.04
2019-10-05,2053013552913973497,526.98
2019-10-05,2053013552955916539,12065.87
2019-10-05,2053013553031414015,7985.11
2019-10-05,2053013553056579841,6155.89
2019-10-05,2053013553090134275,107.72
2019-10-05,2053013553140465927,445.56
2019-10-05,2053013553224352013,144.19
2019-10-05,2053013553257906447,456.53999999999996
2019-10-05,2053013553316626707,1257.69
2019-10-05,2053013553341792533,132075.91
2019-10-05,2053013553945772349,10462.37
2019-10-05,2053013553970938175,17740.69
2019-10-05,2053013554004492609,100.33
2019-10-05,2053013554096767303,144.71
2019-10-05,2053013554121933129,455.63
2019-10-05,2053013554155487563,1393.75
2019-10-05,2053013554189041997,331.58
2019-10-05,2053013554222596431,1701.6
2019-10-05,2053013554247762257,8599.380000000001
2019-10-05,2053013554415534427,282789.49
2019-10-05,2053013554474254687,410.87
2019-10-05,2053013554499420513,898.84
2019-10-05,2053013554566529381,1736.47
2019-10-05,2053013554591695207,2904.2799999999997
2019-10-05,2053013554658804075,112532.9
2019-10-05,2053013554725912943,133.06
2019-10-05,2053013554751078769,2798.14
2019-10-05,2053013554776244595,8044.49
2019-10-05,2053013554834964853,2480.63
2019-10-05,2053013554960793975,2407.7599999999998
2019-10-05,2053013555036291451,224.03
2019-10-05,2053013555069845885,1694.17
2019-10-05,2053013555095011711,7537.83
2019-10-05,2053013555120177537,128.68
2019-10-05,2053013555220840837,1364.1200000000001
2019-10-05,2053013555262783879,4835.0199999999995
2019-10-05,2053013555321504139,6902.42
2019-10-05,2053013555464110485,341.78
2019-10-05,2053013555531219353,519.5600000000001
2019-10-05,2053013555573162395,2734.64
2019-10-05,2053013555631882655,4904900.41
2019-10-05,2053013555816432043,4354.53
2019-10-05,2053013556202308035,1603.21
2019-10-05,2053013556227473861,1574.11
2019-10-05,2053013556252639687,1061.8
2019-10-05,2053013556311359947,1600.77
2019-10-05,2053013556344914381,402.78
2019-10-05,2053013556487520725,637.29
2019-10-05,2053013557133443581,2164.8900000000003
2019-10-05,2053013557192163841,4429.26
2019-10-05,2053013557343158789,75.49
2019-10-05,2053013557418656265,698.14
2019-10-05,2053013557477376525,402.98
2019-10-05,2053013557603205653,820.79
2019-10-05,2053013557670314521,3608.33
2019-10-05,2053013558316237377,388.14
2019-10-05,2053013558391734853,331.78
2019-10-05,2053013558433677895,194.6
2019-10-05,2053013558920217191,326402.75
2019-10-05,2053013558945383017,207.34
2019-10-05,2053013559792632471,514.56
2019-10-05,2053013559868129947,3602.44
2019-10-05,2053013559901684381,242.33
2019-10-05,2053013559960404641,28.57
2019-10-05,2053013559985570467,637.8299999999999
2019-10-05,2053013560086233771,368.47
2019-10-05,2053013560178508465,1663.88
2019-10-05,2053013560312726199,2533.32
2019-10-05,2053013560346280633,8349.619999999999
2019-10-05,2053013560497275585,2083.69
2019-10-05,2053013560530830019,2564.36
2019-10-05,2053013560581161671,44.53
2019-10-05,2053013560623104713,123.56
2019-10-05,2053013560807654091,12288.07
2019-10-05,2053013560866374351,2054.32
2019-10-05,2053013560899928785,14590.470000000001
2019-10-05,2053013561092866779,37381.99
2019-10-05,2053013561579406073,9371.3
2019-10-05,2053013561780732677,195.03
2019-10-05,2053013561847841545,159.31
2019-10-05,2053013562116277013,8.0
2019-10-05,2053013562292437791,144.01999999999998
2019-10-05,2053013562946749253,642.96
2019-10-05,2053013563097744201,965.52
2019-10-05,2053013563718501229,386.78999999999996
2019-10-05,2053013563743667055,3525.37
2019-10-05,2053013563810775923,169323.72
2019-10-05,2053013563835941749,15162.92
2019-10-05,2053013563877884791,8767.52
2019-10-05,2053013563911439225,101073.03
2019-10-05,2053013563944993659,9639.54
2019-10-05,2053013564003713919,9597.84
2019-10-05,2053013564599305123,373.24
2019-10-05,2053013564674802599,1832.74
2019-10-05,2053013565069067197,3133.63
2019-10-05,2053013565127787455,296.28
2019-10-05,2053013565228450757,1101.43
2019-10-05,2053013565480109009,604.14
2019-10-05,2053013565639492569,988.45
2019-10-05,2053013565706601437,66.67
2019-10-05,2053013565782098913,1873.69
2019-10-05,2053013565941482475,30.12
2019-10-05,2053013565983425517,56089.49
2019-10-05,2053013566033757167,657.22
2019-10-05,2053013566100866035,10579.369999999999
2019-10-05,2053013566142809077,5192.29
2019-10-05,2053013566176363511,7911.78
2019-10-05,2053013566209917945,338.75
2019-10-05,2053013566243472379,186.61
2019-10-05,2069241409453425602,16.34
2019-10-05,2070005009382114061,12.85
2019-10-05,2086471240800797129,73.34
2019-10-05,2094006249627582860,25.48
2019-10-05,2095518921321874323,479.03
2019-10-05,2096280510920655375,208.3
2019-10-05,2096280538292683405,246.22
2019-10-05,2097815753423061045,133.77
