date,sugg_plt,lnd_pg,sessions,sess_add_cart,sess_co,sess_co_done
2024-10-04,shopify,https://shop.example.org/imprint,126,3.0,0.0,0.0
2024-10-05,shopify,https://shop.example.org/imprint,223,4.0,0.0,0.0
2024-10-06,shopify,https://shop.example.org/imprint,900,18.0,2.0,1.0
2024-10-07,shopify,https://shop.example.org/imprint,450,9.0,1.0,1.0
2024-10-08,shopify,https://shop.example.org/imprint,878,18.0,2.0,1.0
2024-10-09,shopify,https://shop.example.org/product?=,126,3.0,0.0,0.0
2024-10-10,shopify,https://shop.example.org/imprint,962,19.0,2.0,1.0
2024-10-11,shopify,https://shop.example.org/product?=,611,12.0,1.0,1.0
2024-10-12,shopify,https://shop.example.org/imprint,987,20.0,2.0,1.0
2024-10-13,shopify,https://shop.example.org/product?=,1075,22.0,3.0,2.0
2024-10-14,shopify,https://shop.example.org/product?=,123,2.0,0.0,0.0
2024-10-15,shopify,https://shop.example.org/product?=,719,14.0,2.0,1.0
2024-10-16,shopify,https://shop.example.org/imprint,173,3.0,0.0,0.0
2024-10-17,shopify,https://shop.example.org/imprint,694,14.0,2.0,1.0
2024-10-18,shopify,https://shop.example.org/product?=,998,20.0,2.0,1.0
2024-10-19,shopify,https://shop.example.org/product?=,700,14.0,2.0,1.0
2024-10-20,shopify,https://shop.example.org/product?=,974,19.0,2.0,1.0
2024-10-21,shopify,https://shop.example.org/imprint,1041,21.0,3.0,2.0
2024-10-22,shopify,https://shop.example.org/product?=,408,8.0,1.0,1.0
2024-10-23,shopify,https://shop.example.org/product?=,464,9.0,1.0,1.0
2024-10-24,shopify,https://shop.example.org/product?=,608,12.0,1.0,1.0
2024-10-25,shopify,https://shop.example.org/imprint,438,9.0,1.0,1.0
2024-10-26,shopify,https://shop.example.org/imprint,263,5.0,1.0,1.0
2024-10-27,shopify,https://shop.example.org/imprint,1085,22.0,3.0,2.0
2024-10-28,shopify,https://shop.example.org/imprint,1039,21.0,3.0,2.0
2024-10-29,shopify,https://shop.example.org/product?=,608,12.0,1.0,1.0
2024-10-30,shopify,https://shop.example.org/product?=,836,17.0,2.0,1.0
2024-10-31,shopify,https://shop.example.org/product?=,527,11.0,1.0,1.0
2024-11-01,shopify,https://shop.example.org/product?=,472,9.0,1.0,1.0
2024-11-02,shopify,https://shop.example.org/product?=,404,8.0,1.0,1.0
2024-11-03,shopify,https://shop.example.org/imprint,807,16.0,2.0,1.0
2024-11-04,shopify,https://shop.example.org/imprint,796,16.0,2.0,1.0
2024-11-05,shopify,https://shop.example.org/product?=,403,8.0,1.0,1.0
2024-11-06,shopify,https://shop.example.org/imprint,421,8.0,1.0,1.0
2024-11-07,shopify,https://shop.example.org/product?=,1046,21.0,3.0,2.0
2024-11-08,shopify,https://shop.example.org/imprint,190,4.0,0.0,0.0
2024-11-09,shopify,https://shop.example.org/imprint,855,17.0,2.0,1.0
2024-11-10,shopify,https://shop.example.org/product?=,652,13.0,2.0,1.0
2024-11-11,shopify,https://shop.example.org/imprint,335,7.0,1.0,1.0
2024-11-12,shopify,https://shop.example.org/imprint,522,10.0,1.0,1.0
2024-11-13,shopify,https://shop.example.org/imprint,680,14.0,2.0,1.0
2024-11-14,shopify,https://shop.example.org/imprint,905,18.0,2.0,1.0
2024-11-15,shopify,https://shop.example.org/imprint,855,17.0,2.0,1.0
2024-11-16,shopify,https://shop.example.org/imprint,846,17.0,2.0,1.0
2024-11-17,shopify,https://shop.example.org/imprint,721,14.0,2.0,1.0
2024-11-18,shopify,https://shop.example.org/product?=,990,20.0,2.0,1.0
2024-11-19,shopify,https://shop.example.org/imprint,470,9.0,1.0,1.0
2024-11-20,shopify,https://shop.example.org/imprint,546,11.0,1.0,1.0
2024-11-21,shopify,https://shop.example.org/product?=,833,17.0,2.0,1.0
2024-11-22,shopify,https://shop.example.org/imprint,651,13.0,2.0,1.0
2024-11-23,shopify,https://shop.example.org/imprint,772,15.0,2.0,1.0
2024-11-24,shopify,https://shop.example.org/product?=,744,15.0,2.0,1.0
2024-11-25,shopify,https://shop.example.org/product?=,291,6.0,1.0,1.0
2024-11-26,shopify,https://shop.example.org/product?=,957,19.0,2.0,1.0
2024-11-27,shopify,https://shop.example.org/product?=,312,6.0,1.0,1.0
2024-11-28,shopify,https://shop.example.org/product?=,470,9.0,1.0,1.0
2024-11-29,shopify,https://shop.example.org/product?=,651,13.0,2.0,1.0
2024-11-30,shopify,https://shop.example.org/imprint,346,7.0,1.0,1.0
2024-12-01,shopify,https://shop.example.org/product?=,787,16.0,2.0,1.0
2024-12-02,shopify,https://shop.example.org/imprint,593,12.0,1.0,1.0
2024-12-03,shopify,https://shop.example.org/imprint,1033,21.0,3.0,2.0
2024-12-04,shopify,https://shop.example.org/imprint,395,8.0,1.0,1.0
2024-12-05,shopify,https://shop.example.org/imprint,662,13.0,2.0,1.0
2024-12-06,shopify,https://shop.example.org/imprint,742,15.0,2.0,1.0
2024-12-07,shopify,https://shop.example.org/product?=,1055,21.0,3.0,2.0
2024-12-08,shopify,https://shop.example.org/imprint,327,7.0,1.0,1.0
2024-12-09,shopify,https://shop.example.org/imprint,893,18.0,2.0,1.0
2024-12-10,shopify,https://shop.example.org/product?=,812,16.0,2.0,1.0
2024-12-11,shopify,https://shop.example.org/product?=,881,18.0,2.0,1.0
2024-12-12,shopify,https://shop.example.org/imprint,533,11.0,1.0,1.0
2024-12-13,shopify,https://shop.example.org/product?=,523,10.0,1.0,1.0
2024-12-14,shopify,https://shop.example.org/imprint,550,11.0,1.0,1.0
2024-12-15,shopify,https://shop.example.org/imprint,407,8.0,1.0,1.0
2024-12-16,shopify,https://shop.example.org/imprint,499,10.0,1.0,1.0
2024-12-17,shopify,https://shop.example.org/imprint,211,4.0,0.0,0.0
2024-12-18,shopify,https://shop.example.org/product?=,579,12.0,1.0,1.0
2024-12-19,shopify,https://shop.example.org/imprint,274,5.0,1.0,1.0
2024-12-20,shopify,https://shop.example.org/product?=,475,10.0,1.0,1.0
2024-12-21,shopify,https://shop.example.org/imprint,305,6.0,1.0,1.0
2024-12-22,shopify,https://shop.example.org/imprint,597,12.0,1.0,1.0
2024-12-23,shopify,https://shop.example.org/product?=,638,13.0,2.0,1.0
2024-12-24,shopify,https://shop.example.org/product?=,265,5.0,1.0,1.0
2024-12-25,shopify,https://shop.example.org/product?=,556,11.0,1.0,1.0
2024-12-26,shopify,https://shop.example.org/imprint,573,11.0,1.0,1.0
2024-12-27,shopify,https://shop.example.org/imprint,589,12.0,1.0,1.0
2024-12-28,shopify,https://shop.example.org/product?=,697,14.0,2.0,1.0
2024-12-29,shopify,https://shop.example.org/imprint,1060,21.0,3.0,2.0
2024-12-30,shopify,https://shop.example.org/imprint,303,6.0,1.0,1.0
2024-12-31,shopify,https://shop.example.org/imprint,265,5.0,1.0,1.0
2025-01-01,shopify,https://shop.example.org/product?=,475,10.0,1.0,1.0
2025-01-02,shopify,https://shop.example.org/imprint,712,14.0,2.0,1.0
2025-01-03,shopify,https://shop.example.org/imprint,843,17.0,2.0,1.0
2025-01-04,shopify,https://shop.example.org/product?=,467,9.0,1.0,1.0
2025-01-05,shopify,https://shop.example.org/imprint,404,8.0,1.0,1.0
2025-01-06,shopify,https://shop.example.org/imprint,363,7.0,1.0,1.0
2025-01-07,shopify,https://shop.example.org/imprint,799,16.0,2.0,1.0
2025-01-08,shopify,https://shop.example.org/imprint,459,9.0,1.0,1.0
2025-01-09,shopify,https://shop.example.org/imprint,653,13.0,2.0,1.0
2025-01-10,shopify,https://shop.example.org/imprint,140,3.0,0.0,0.0
2025-01-11,shopify,https://shop.example.org/product?=,283,6.0,1.0,1.0
2025-01-12,shopify,https://shop.example.org/product?=,839,17.0,2.0,1.0
2025-01-13,shopify,https://shop.example.org/imprint,551,11.0,1.0,1.0
2025-01-14,shopify,https://shop.example.org/imprint,848,17.0,2.0,1.0
2025-01-15,shopify,https://shop.example.org/imprint,173,3.0,0.0,0.0
2025-01-16,shopify,https://shop.example.org/imprint,596,12.0,1.0,1.0
2025-01-17,shopify,https://shop.example.org/imprint,408,8.0,1.0,1.0
2025-01-18,shopify,https://shop.example.org/product?=,301,6.0,1.0,1.0
2025-01-19,shopify,https://shop.example.org/imprint,608,12.0,1.0,1.0
2025-01-20,shopify,https://shop.example.org/imprint,317,6.0,1.0,1.0
2025-01-21,shopify,https://shop.example.org/imprint,910,18.0,2.0,1.0
2025-01-22,shopify,https://shop.example.org/product?=,194,4.0,0.0,0.0
2025-01-23,shopify,https://shop.example.org/product?=,490,10.0,1.0,1.0
2025-01-24,shopify,https://shop.example.org/product?=,380,8.0,1.0,1.0
2025-01-25,shopify,https://shop.example.org/product?=,920,18.0,2.0,1.0
2025-01-26,shopify,https://shop.example.org/imprint,712,14.0,2.0,1.0
2025-01-27,shopify,https://shop.example.org/product?=,681,14.0,2.0,1.0
2025-01-28,shopify,https://shop.example.org/imprint,140,3.0,0.0,0.0
2025-01-29,shopify,https://shop.example.org/product?=,309,6.0,1.0,1.0
2025-01-30,shopify,https://shop.example.org/imprint,423,8.0,1.0,1.0
2025-01-31,shopify,https://shop.example.org/imprint,391,8.0,1.0,1.0
2025-02-01,shopify,https://shop.example.org/imprint,205,4.0,0.0,0.0
2025-02-02,shopify,https://shop.example.org/imprint,220,4.0,0.0,0.0
2025-02-03,shopify,https://shop.example.org/imprint,283,6.0,1.0,1.0
2025-02-04,shopify,https://shop.example.org/imprint,463,9.0,1.0,1.0
2025-02-05,shopify,https://shop.example.org/product?=,317,6.0,1.0,1.0
2025-02-06,shopify,https://shop.example.org/imprint,579,12.0,1.0,1.0
2025-02-07,shopify,https://shop.example.org/imprint,402,8.0,1.0,1.0
2025-02-08,shopify,https://shop.example.org/imprint,722,14.0,2.0,1.0
2025-02-09,shopify,https://shop.example.org/product?=,774,15.0,2.0,1.0
2025-02-10,shopify,https://shop.example.org/imprint,277,6.0,1.0,1.0
2025-02-11,shopify,https://shop.example.org/product?=,625,12.0,1.0,1.0
2025-02-12,shopify,https://shop.example.org/product?=,533,11.0,1.0,1.0
2025-02-13,shopify,https://shop.example.org/imprint,792,16.0,2.0,1.0
2025-02-14,shopify,https://shop.example.org/imprint,339,7.0,1.0,1.0
2025-02-15,shopify,https://shop.example.org/product?=,323,6.0,1.0,1.0
2025-02-16,shopify,https://shop.example.org/imprint,401,8.0,1.0,1.0
2025-02-17,shopify,https://shop.example.org/imprint,144,3.0,0.0,0.0
2025-02-18,shopify,https://shop.example.org/imprint,659,13.0,2.0,1.0
2025-02-19,shopify,https://shop.example.org/imprint,318,6.0,1.0,1.0
2025-02-20,shopify,https://shop.example.org/product?=,583,12.0,1.0,1.0
2025-02-21,shopify,https://shop.example.org/imprint,666,13.0,2.0,1.0
2025-02-22,shopify,https://shop.example.org/imprint,999,20.0,2.0,1.0
2025-02-23,shopify,https://shop.example.org/imprint,560,11.0,1.0,1.0
2025-02-24,shopify,https://shop.example.org/product?=,505,10.0,1.0,1.0
2025-02-25,shopify,https://shop.example.org/imprint,774,15.0,2.0,1.0
2025-02-26,shopify,https://shop.example.org/product?=,958,19.0,2.0,1.0
2025-02-27,shopify,https://shop.example.org/imprint,974,19.0,2.0,1.0
2025-02-28,shopify,https://shop.example.org/imprint,629,13.0,2.0,1.0
2025-03-01,shopify,https://shop.example.org/product?=,927,19.0,2.0,1.0
2025-03-02,shopify,https://shop.example.org/imprint,264,5.0,1.0,1.0
2025-03-03,shopify,https://shop.example.org/product?=,1087,22.0,3.0,2.0
2025-03-04,shopify,https://shop.example.org/product?=,1043,21.0,3.0,2.0
2025-03-05,shopify,https://shop.example.org/imprint,929,19.0,2.0,1.0
2025-03-06,shopify,https://shop.example.org/imprint,442,9.0,1.0,1.0
2025-03-07,shopify,https://shop.example.org/product?=,245,5.0,1.0,1.0
2025-03-08,shopify,https://shop.example.org/product?=,898,18.0,2.0,1.0
2025-03-09,shopify,https://shop.example.org/product?=,250,5.0,1.0,1.0
2025-03-10,shopify,https://shop.example.org/product?=,854,17.0,2.0,1.0
2025-03-11,shopify,https://shop.example.org/product?=,309,6.0,1.0,1.0
2025-03-12,shopify,https://shop.example.org/product?=,492,10.0,1.0,1.0
2025-03-13,shopify,https://shop.example.org/product?=,291,6.0,1.0,1.0
2025-03-14,shopify,https://shop.example.org/imprint,686,14.0,2.0,1.0
2025-03-15,shopify,https://shop.example.org/product?=,205,4.0,0.0,0.0
2025-03-16,shopify,https://shop.example.org/product?=,699,14.0,2.0,1.0
2025-03-17,shopify,https://shop.example.org/product?=,426,9.0,1.0,1.0
2025-03-18,shopify,https://shop.example.org/product?=,184,4.0,0.0,0.0
2025-03-19,shopify,https://shop.example.org/imprint,846,17.0,2.0,1.0
2025-03-20,shopify,https://shop.example.org/imprint,892,18.0,2.0,1.0
2025-03-21,shopify,https://shop.example.org/imprint,484,10.0,1.0,1.0
2025-03-22,shopify,https://shop.example.org/product?=,444,9.0,1.0,1.0
2025-03-23,shopify,https://shop.example.org/imprint,518,10.0,1.0,1.0
2025-03-24,shopify,https://shop.example.org/product?=,363,7.0,1.0,1.0
2025-03-25,shopify,https://shop.example.org/product?=,1006,20.0,2.0,1.0
2025-03-26,shopify,https://shop.example.org/imprint,602,12.0,1.0,1.0
2025-03-27,shopify,https://shop.example.org/product?=,401,8.0,1.0,1.0
2025-03-28,shopify,https://shop.example.org/product?=,341,7.0,1.0,1.0
2025-03-29,shopify,https://shop.example.org/product?=,249,5.0,1.0,1.0
2025-03-30,shopify,https://shop.example.org/imprint,1050,21.0,3.0,2.0
2025-03-31,shopify,https://shop.example.org/imprint,259,5.0,1.0,1.0
2025-04-01,shopify,https://shop.example.org/imprint,924,18.0,2.0,1.0
2025-04-02,shopify,https://shop.example.org/product?=,256,5.0,1.0,1.0
2025-04-03,shopify,https://shop.example.org/product?=,321,6.0,1.0,1.0
2025-04-04,shopify,https://shop.example.org/imprint,195,4.0,0.0,0.0
2025-04-05,shopify,https://shop.example.org/product?=,1011,20.0,2.0,1.0
2025-04-06,shopify,https://shop.example.org/imprint,717,14.0,2.0,1.0
2025-04-07,shopify,https://shop.example.org/product?=,392,8.0,1.0,1.0
2025-04-08,shopify,https://shop.example.org/imprint,494,10.0,1.0,1.0
2025-04-09,shopify,https://shop.example.org/imprint,138,3.0,0.0,0.0
2025-04-10,shopify,https://shop.example.org/product?=,346,7.0,1.0,1.0
2025-04-11,shopify,https://shop.example.org/product?=,981,20.0,2.0,1.0
2025-04-12,shopify,https://shop.example.org/imprint,1044,21.0,3.0,2.0
2025-04-13,shopify,https://shop.example.org/imprint,478,10.0,1.0,1.0
2025-04-14,shopify,https://shop.example.org/product?=,496,10.0,1.0,1.0
2025-04-15,shopify,https://shop.example.org/product?=,809,16.0,2.0,1.0
2025-04-16,shopify,https://shop.example.org/product?=,999,20.0,2.0,1.0
2025-04-17,shopify,https://shop.example.org/imprint,702,14.0,2.0,1.0
2025-04-18,shopify,https://shop.example.org/imprint,609,12.0,1.0,1.0
2025-04-19,shopify,https://shop.example.org/imprint,560,11.0,1.0,1.0
2025-04-20,shopify,https://shop.example.org/product?=,475,10.0,1.0,1.0
2025-04-21,shopify,https://shop.example.org/product?=,240,5.0,1.0,1.0
2025-04-22,shopify,https://shop.example.org/product?=,1065,21.0,3.0,2.0
2025-04-23,shopify,https://shop.example.org/imprint,679,14.0,2.0,1.0
2025-04-24,shopify,https://shop.example.org/imprint,874,17.0,2.0,1.0
2025-04-25,shopify,https://shop.example.org/product?=,521,10.0,1.0,1.0
2025-04-26,shopify,https://shop.example.org/product?=,476,10.0,1.0,1.0
2025-04-27,shopify,https://shop.example.org/imprint,429,9.0,1.0,1.0
2025-04-28,shopify,https://shop.example.org/product?=,299,6.0,1.0,1.0
2025-04-29,shopify,https://shop.example.org/imprint,705,14.0,2.0,1.0
2025-04-30,shopify,https://shop.example.org/imprint,327,7.0,1.0,1.0
2025-05-01,shopify,https://shop.example.org/product?=,1027,21.0,3.0,2.0
2025-05-02,shopify,https://shop.example.org/product?=,263,5.0,1.0,1.0
2025-05-03,shopify,https://shop.example.org/imprint,456,9.0,1.0,1.0
2025-05-04,shopify,https://shop.example.org/product?=,145,3.0,0.0,0.0
2025-05-05,shopify,https://shop.example.org/imprint,1091,22.0,3.0,2.0
2025-05-06,shopify,https://shop.example.org/imprint,300,6.0,1.0,1.0
2025-05-07,shopify,https://shop.example.org/product?=,1073,21.0,3.0,2.0
2025-05-08,shopify,https://shop.example.org/imprint,516,10.0,1.0,1.0
2025-05-09,shopify,https://shop.example.org/product?=,939,19.0,2.0,1.0
2025-05-10,shopify,https://shop.example.org/product?=,571,11.0,1.0,1.0
2025-05-11,shopify,https://shop.example.org/imprint,720,14.0,2.0,1.0
2025-05-12,shopify,https://shop.example.org/product?=,947,19.0,2.0,1.0
2025-05-13,shopify,https://shop.example.org/product?=,1039,21.0,3.0,2.0
2025-05-14,shopify,https://shop.example.org/product?=,628,13.0,2.0,1.0
2025-05-15,shopify,https://shop.example.org/imprint,882,18.0,2.0,1.0
2025-05-16,shopify,https://shop.example.org/imprint,1086,22.0,3.0,2.0
2025-05-17,shopify,https://shop.example.org/product?=,275,6.0,1.0,1.0
2025-05-18,shopify,https://shop.example.org/imprint,319,6.0,1.0,1.0
2025-05-19,shopify,https://shop.example.org/product?=,246,5.0,1.0,1.0
2025-05-20,shopify,https://shop.example.org/imprint,443,9.0,1.0,1.0
2025-05-21,shopify,https://shop.example.org/imprint,810,16.0,2.0,1.0
2025-05-22,shopify,https://shop.example.org/product?=,465,9.0,1.0,1.0
2025-05-23,shopify,https://shop.example.org/imprint,810,16.0,2.0,1.0
2025-05-24,shopify,https://shop.example.org/imprint,610,12.0,1.0,1.0
2025-05-25,shopify,https://shop.example.org/imprint,587,12.0,1.0,1.0
2025-05-26,shopify,https://shop.example.org/imprint,583,12.0,1.0,1.0
2025-05-27,shopify,https://shop.example.org/imprint,721,14.0,2.0,1.0
2025-05-28,shopify,https://shop.example.org/imprint,957,19.0,2.0,1.0
2025-05-29,shopify,https://shop.example.org/imprint,870,17.0,2.0,1.0
2025-05-30,shopify,https://shop.example.org/imprint,442,9.0,1.0,1.0
2025-05-31,shopify,https://shop.example.org/product?=,447,9.0,1.0,1.0
2025-06-01,shopify,https://shop.example.org/product?=,604,12.0,1.0,1.0
2025-06-02,shopify,https://shop.example.org/imprint,296,6.0,1.0,1.0
2025-06-03,shopify,https://shop.example.org/imprint,273,5.0,1.0,1.0
2025-06-04,shopify,https://shop.example.org/product?=,1021,20.0,2.0,1.0
2025-06-05,shopify,https://shop.example.org/product?=,161,3.0,0.0,0.0
2025-06-06,shopify,https://shop.example.org/imprint,291,6.0,1.0,1.0
2025-06-07,shopify,https://shop.example.org/product?=,424,8.0,1.0,1.0
2025-06-08,shopify,https://shop.example.org/imprint,705,14.0,2.0,1.0
2025-06-09,shopify,https://shop.example.org/product?=,838,17.0,2.0,1.0
2025-06-10,shopify,https://shop.example.org/imprint,588,12.0,1.0,1.0
2025-06-11,shopify,https://shop.example.org/imprint,964,19.0,2.0,1.0
2025-06-12,shopify,https://shop.example.org/imprint,814,16.0,2.0,1.0
2025-06-13,shopify,https://shop.example.org/product?=,936,19.0,2.0,1.0
2025-06-14,shopify,https://shop.example.org/product?=,986,20.0,2.0,1.0
2025-06-15,shopify,https://shop.example.org/product?=,534,11.0,1.0,1.0
2025-06-16,shopify,https://shop.example.org/product?=,292,6.0,1.0,1.0
2025-06-17,shopify,https://shop.example.org/imprint,264,5.0,1.0,1.0
2025-06-18,shopify,https://shop.example.org/imprint,507,10.0,1.0,1.0
2025-06-19,shopify,https://shop.example.org/imprint,976,20.0,2.0,1.0
2025-06-20,shopify,https://shop.example.org/imprint,337,7.0,1.0,1.0
2025-06-21,shopify,https://shop.example.org/product?=,1060,21.0,3.0,2.0
2025-06-22,shopify,https://shop.example.org/imprint,789,16.0,2.0,1.0
2025-06-23,shopify,https://shop.example.org/product?=,525,10.0,1.0,1.0
2025-06-24,shopify,https://shop.example.org/imprint,990,20.0,2.0,1.0
2025-06-25,shopify,https://shop.example.org/imprint,603,12.0,1.0,1.0
2025-06-26,shopify,https://shop.example.org/product?=,212,4.0,0.0,0.0
2025-06-27,shopify,https://shop.example.org/imprint,236,5.0,1.0,1.0
2025-06-28,shopify,https://shop.example.org/imprint,414,8.0,1.0,1.0
2025-06-29,shopify,https://shop.example.org/product?=,561,11.0,1.0,1.0
2025-06-30,shopify,https://shop.example.org/imprint,721,14.0,2.0,1.0
2025-07-01,shopify,https://shop.example.org/product?=,921,18.0,2.0,1.0
2025-07-02,shopify,https://shop.example.org/product?=,874,17.0,2.0,1.0
2025-07-03,shopify,https://shop.example.org/product?=,752,15.0,2.0,1.0
2025-07-04,shopify,https://shop.example.org/imprint,1003,20.0,2.0,1.0
2025-07-05,shopify,https://shop.example.org/product?=,230,5.0,1.0,1.0
2025-07-06,shopify,https://shop.example.org/product?=,985,20.0,2.0,1.0
2025-07-07,shopify,https://shop.example.org/product?=,152,3.0,0.0,0.0
2025-07-08,shopify,https://shop.example.org/imprint,891,18.0,2.0,1.0
2025-07-09,shopify,https://shop.example.org/imprint,354,7.0,1.0,1.0
2025-07-10,shopify,https://shop.example.org/product?=,633,13.0,2.0,1.0
2025-07-11,shopify,https://shop.example.org/imprint,797,16.0,2.0,1.0
2025-07-12,shopify,https://shop.example.org/product?=,688,14.0,2.0,1.0
2025-07-13,shopify,https://shop.example.org/product?=,773,15.0,2.0,1.0
2025-07-14,shopify,https://shop.example.org/product?=,363,7.0,1.0,1.0
2025-07-15,shopify,https://shop.example.org/product?=,401,8.0,1.0,1.0
2025-07-16,shopify,https://shop.example.org/product?=,542,11.0,1.0,1.0
2025-07-17,shopify,https://shop.example.org/product?=,1089,22.0,3.0,2.0
2025-07-18,shopify,https://shop.example.org/product?=,742,15.0,2.0,1.0
2025-07-19,shopify,https://shop.example.org/imprint,633,13.0,2.0,1.0
2025-07-20,shopify,https://shop.example.org/product?=,325,6.0,1.0,1.0
2025-07-21,shopify,https://shop.example.org/imprint,972,19.0,2.0,1.0
2025-07-22,shopify,https://shop.example.org/imprint,780,16.0,2.0,1.0
2025-07-23,shopify,https://shop.example.org/product?=,837,17.0,2.0,1.0
2025-07-24,shopify,https://shop.example.org/imprint,236,5.0,1.0,1.0
2025-07-25,shopify,https://shop.example.org/imprint,975,20.0,2.0,1.0
2025-07-26,shopify,https://shop.example.org/imprint,763,15.0,2.0,1.0
2025-07-27,shopify,https://shop.example.org/imprint,334,7.0,1.0,1.0
2025-07-28,shopify,https://shop.example.org/product?=,302,6.0,1.0,1.0
2025-07-29,shopify,https://shop.example.org/imprint,801,16.0,2.0,1.0
2025-07-30,shopify,https://shop.example.org/imprint,730,15.0,2.0,1.0
2025-07-31,shopify,https://shop.example.org/imprint,441,9.0,1.0,1.0
