date,sugg_plt,lnd_pg,sessions,sess_add_cart,sess_co,sess_co_done
2024-10-26,microsoft,https://shop.example.org/product?=,604,48.0,18.0,14.0
2024-10-27,microsoft,https://shop.example.org/imprint,610,49.0,18.0,14.0
2024-10-28,microsoft,https://shop.example.org/imprint,1053,84.0,31.0,23.0
2024-10-29,microsoft,https://shop.example.org/product?=,224,18.0,7.0,5.0
2024-10-30,microsoft,https://shop.example.org/imprint,123,10.0,4.0,3.0
2024-10-31,microsoft,https://shop.example.org/product?=,318,25.0,9.0,7.0
2024-11-01,microsoft,https://shop.example.org/imprint,154,12.0,4.0,3.0
2024-11-02,microsoft,https://shop.example.org/product?=,936,75.0,28.0,21.0
2024-11-03,microsoft,https://shop.example.org/imprint,1055,84.0,31.0,23.0
2024-11-04,microsoft,https://shop.example.org/product?=,647,52.0,19.0,14.0
2024-11-05,microsoft,https://shop.example.org/imprint,237,19.0,7.0,5.0
2024-11-06,microsoft,https://shop.example.org/product?=,606,48.0,18.0,14.0
2024-11-07,microsoft,https://shop.example.org/imprint,227,18.0,7.0,5.0
2024-11-08,microsoft,https://shop.example.org/product?=,969,78.0,29.0,22.0
2024-11-09,microsoft,https://shop.example.org/imprint,313,25.0,9.0,7.0
2024-11-10,microsoft,https://shop.example.org/imprint,625,50.0,18.0,14.0
2024-11-11,microsoft,https://shop.example.org/product?=,621,50.0,18.0,14.0
2024-11-12,microsoft,https://shop.example.org/product?=,249,20.0,7.0,5.0
2024-11-13,microsoft,https://shop.example.org/imprint,355,28.0,10.0,8.0
2024-11-14,microsoft,https://shop.example.org/imprint,799,64.0,24.0,18.0
2024-11-15,microsoft,https://shop.example.org/product?=,940,75.0,28.0,21.0
2024-11-16,microsoft,https://shop.example.org/imprint,823,66.0,24.0,18.0
2024-11-17,microsoft,https://shop.example.org/product?=,448,36.0,13.0,10.0
2024-11-18,microsoft,https://shop.example.org/product?=,961,77.0,28.0,21.0
2024-11-19,microsoft,https://shop.example.org/product?=,250,20.0,7.0,5.0
2024-11-20,microsoft,https://shop.example.org/product?=,929,74.0,27.0,20.0
2024-11-21,microsoft,https://shop.example.org/product?=,660,53.0,20.0,15.0
2024-11-22,microsoft,https://shop.example.org/imprint,890,71.0,26.0,20.0
2024-11-23,microsoft,https://shop.example.org/product?=,1017,81.0,30.0,22.0
2024-11-24,microsoft,https://shop.example.org/product?=,544,44.0,16.0,12.0
2024-11-25,microsoft,https://shop.example.org/product?=,1028,82.0,30.0,22.0
2024-11-26,microsoft,https://shop.example.org/imprint,585,47.0,17.0,13.0
2024-11-27,microsoft,https://shop.example.org/product?=,215,17.0,6.0,4.0
2024-11-28,microsoft,https://shop.example.org/product?=,372,30.0,11.0,8.0
2024-11-29,microsoft,https://shop.example.org/product?=,417,33.0,12.0,9.0
2024-11-30,microsoft,https://shop.example.org/imprint,880,70.0,26.0,20.0
2024-12-01,microsoft,https://shop.example.org/product?=,605,48.0,18.0,14.0
2024-12-02,microsoft,https://shop.example.org/imprint,1071,86.0,32.0,24.0
2024-12-03,microsoft,https://shop.example.org/imprint,382,31.0,11.0,8.0
2024-12-04,microsoft,https://shop.example.org/imprint,1074,86.0,32.0,24.0
2024-12-05,microsoft,https://shop.example.org/product?=,838,67.0,25.0,19.0
2024-12-06,microsoft,https://shop.example.org/product?=,1029,82.0,30.0,22.0
2024-12-07,microsoft,https://shop.example.org/imprint,882,71.0,26.0,20.0
2024-12-08,microsoft,https://shop.example.org/product?=,851,68.0,25.0,19.0
2024-12-09,microsoft,https://shop.example.org/product?=,671,54.0,20.0,15.0
2024-12-10,microsoft,https://shop.example.org/imprint,1063,85.0,31.0,23.0
2024-12-11,microsoft,https://shop.example.org/product?=,266,21.0,8.0,6.0
2024-12-12,microsoft,https://shop.example.org/product?=,964,77.0,28.0,21.0
2024-12-13,microsoft,https://shop.example.org/product?=,771,62.0,23.0,17.0
2024-12-14,microsoft,https://shop.example.org/product?=,145,12.0,4.0,3.0
2024-12-15,microsoft,https://shop.example.org/imprint,201,16.0,6.0,4.0
2024-12-16,microsoft,https://shop.example.org/imprint,589,47.0,17.0,13.0
2024-12-17,microsoft,https://shop.example.org/imprint,935,75.0,28.0,21.0
2024-12-18,microsoft,https://shop.example.org/product?=,413,33.0,12.0,9.0
2024-12-19,microsoft,https://shop.example.org/product?=,655,52.0,19.0,14.0
2024-12-20,microsoft,https://shop.example.org/imprint,967,77.0,28.0,21.0
2024-12-21,microsoft,https://shop.example.org/imprint,866,69.0,26.0,20.0
2024-12-22,microsoft,https://shop.example.org/imprint,969,78.0,29.0,22.0
2024-12-23,microsoft,https://shop.example.org/imprint,323,26.0,10.0,8.0
2024-12-24,microsoft,https://shop.example.org/product?=,885,71.0,26.0,20.0
2024-12-25,microsoft,https://shop.example.org/product?=,847,68.0,25.0,19.0
2024-12-26,microsoft,https://shop.example.org/imprint,551,44.0,16.0,12.0
2024-12-27,microsoft,https://shop.example.org/imprint,670,54.0,20.0,15.0
2024-12-28,microsoft,https://shop.example.org/product?=,808,65.0,24.0,18.0
2024-12-29,microsoft,https://shop.example.org/imprint,918,73.0,27.0,20.0
2024-12-30,microsoft,https://shop.example.org/product?=,529,42.0,16.0,12.0
2024-12-31,microsoft,https://shop.example.org/imprint,765,61.0,23.0,17.0
2025-01-01,microsoft,https://shop.example.org/product?=,959,77.0,28.0,21.0
2025-01-02,microsoft,https://shop.example.org/product?=,1006,80.0,30.0,22.0
2025-01-03,microsoft,https://shop.example.org/product?=,587,47.0,17.0,13.0
2025-01-04,microsoft,https://shop.example.org/product?=,645,52.0,19.0,14.0
2025-01-05,microsoft,https://shop.example.org/product?=,1025,82.0,30.0,22.0
2025-01-06,microsoft,https://shop.example.org/imprint,1048,84.0,31.0,23.0
2025-01-07,microsoft,https://shop.example.org/imprint,741,59.0,22.0,16.0
2025-01-08,microsoft,https://shop.example.org/imprint,387,31.0,11.0,8.0
2025-01-09,microsoft,https://shop.example.org/product?=,186,15.0,6.0,4.0
2025-01-10,microsoft,https://shop.example.org/product?=,505,40.0,15.0,11.0
2025-01-11,microsoft,https://shop.example.org/imprint,466,37.0,14.0,10.0
2025-01-12,microsoft,https://shop.example.org/imprint,271,22.0,8.0,6.0
2025-01-13,microsoft,https://shop.example.org/imprint,542,43.0,16.0,12.0
2025-01-14,microsoft,https://shop.example.org/product?=,858,69.0,26.0,20.0
2025-01-15,microsoft,https://shop.example.org/imprint,712,57.0,21.0,16.0
2025-01-16,microsoft,https://shop.example.org/product?=,496,40.0,15.0,11.0
2025-01-17,microsoft,https://shop.example.org/product?=,482,39.0,14.0,10.0
2025-01-18,microsoft,https://shop.example.org/imprint,710,57.0,21.0,16.0
2025-01-19,microsoft,https://shop.example.org/imprint,1001,80.0,30.0,22.0
2025-01-20,microsoft,https://shop.example.org/product?=,702,56.0,21.0,16.0
2025-01-21,microsoft,https://shop.example.org/product?=,905,72.0,27.0,20.0
2025-01-22,microsoft,https://shop.example.org/imprint,427,34.0,13.0,10.0
2025-01-23,microsoft,https://shop.example.org/product?=,803,64.0,24.0,18.0
2025-01-24,microsoft,https://shop.example.org/product?=,379,30.0,11.0,8.0
2025-01-25,microsoft,https://shop.example.org/imprint,772,62.0,23.0,17.0
2025-01-26,microsoft,https://shop.example.org/imprint,671,54.0,20.0,15.0
2025-01-27,microsoft,https://shop.example.org/imprint,509,41.0,15.0,11.0
2025-01-28,microsoft,https://shop.example.org/product?=,331,26.0,10.0,8.0
2025-01-29,microsoft,https://shop.example.org/imprint,764,61.0,23.0,17.0
2025-01-30,microsoft,https://shop.example.org/imprint,310,25.0,9.0,7.0
2025-01-31,microsoft,https://shop.example.org/product?=,269,22.0,8.0,6.0
2025-02-01,microsoft,https://shop.example.org/product?=,747,60.0,22.0,16.0
2025-02-02,microsoft,https://shop.example.org/product?=,928,74.0,27.0,20.0
2025-02-03,microsoft,https://shop.example.org/imprint,189,15.0,6.0,4.0
2025-02-04,microsoft,https://shop.example.org/imprint,763,61.0,23.0,17.0
2025-02-05,microsoft,https://shop.example.org/imprint,168,13.0,5.0,4.0
2025-02-06,microsoft,https://shop.example.org/product?=,796,64.0,24.0,18.0
2025-02-07,microsoft,https://shop.example.org/product?=,419,34.0,13.0,10.0
2025-02-08,microsoft,https://shop.example.org/imprint,766,61.0,23.0,17.0
2025-02-09,microsoft,https://shop.example.org/product?=,1047,84.0,31.0,23.0
2025-02-10,microsoft,https://shop.example.org/imprint,747,60.0,22.0,16.0
2025-02-11,microsoft,https://shop.example.org/imprint,288,23.0,9.0,7.0
2025-02-12,microsoft,https://shop.example.org/imprint,745,60.0,22.0,16.0
2025-02-13,microsoft,https://shop.example.org/product?=,454,36.0,13.0,10.0
2025-02-14,microsoft,https://shop.example.org/product?=,325,26.0,10.0,8.0
2025-02-15,microsoft,https://shop.example.org/product?=,223,18.0,7.0,5.0
2025-02-16,microsoft,https://shop.example.org/imprint,731,58.0,21.0,16.0
2025-02-17,microsoft,https://shop.example.org/product?=,1016,81.0,30.0,22.0
2025-02-18,microsoft,https://shop.example.org/product?=,912,73.0,27.0,20.0
2025-02-19,microsoft,https://shop.example.org/imprint,894,72.0,27.0,20.0
2025-02-20,microsoft,https://shop.example.org/product?=,741,59.0,22.0,16.0
2025-02-21,microsoft,https://shop.example.org/imprint,838,67.0,25.0,19.0
2025-02-22,microsoft,https://shop.example.org/imprint,659,53.0,20.0,15.0
2025-02-23,microsoft,https://shop.example.org/imprint,147,12.0,4.0,3.0
2025-02-24,microsoft,https://shop.example.org/product?=,952,76.0,28.0,21.0
2025-02-25,microsoft,https://shop.example.org/imprint,1021,82.0,30.0,22.0
2025-02-26,microsoft,https://shop.example.org/product?=,583,47.0,17.0,13.0
2025-02-27,microsoft,https://shop.example.org/product?=,923,74.0,27.0,20.0
2025-02-28,microsoft,https://shop.example.org/imprint,143,11.0,4.0,3.0
2025-03-01,microsoft,https://shop.example.org/product?=,946,76.0,28.0,21.0
2025-03-02,microsoft,https://shop.example.org/product?=,401,32.0,12.0,9.0
2025-03-03,microsoft,https://shop.example.org/product?=,606,48.0,18.0,14.0
2025-03-04,microsoft,https://shop.example.org/imprint,279,22.0,8.0,6.0
2025-03-05,microsoft,https://shop.example.org/imprint,902,72.0,27.0,20.0
2025-03-06,microsoft,https://shop.example.org/product?=,968,77.0,28.0,21.0
2025-03-07,microsoft,https://shop.example.org/product?=,861,69.0,26.0,20.0
2025-03-08,microsoft,https://shop.example.org/product?=,166,13.0,5.0,4.0
2025-03-09,microsoft,https://shop.example.org/imprint,423,34.0,13.0,10.0
2025-03-10,microsoft,https://shop.example.org/imprint,176,14.0,5.0,4.0
2025-03-11,microsoft,https://shop.example.org/imprint,871,70.0,26.0,20.0
2025-03-12,microsoft,https://shop.example.org/imprint,737,59.0,22.0,16.0
2025-03-13,microsoft,https://shop.example.org/imprint,756,60.0,22.0,16.0
2025-03-14,microsoft,https://shop.example.org/product?=,562,45.0,17.0,13.0
2025-03-15,microsoft,https://shop.example.org/product?=,755,60.0,22.0,16.0
2025-03-16,microsoft,https://shop.example.org/product?=,690,55.0,20.0,15.0
2025-03-17,microsoft,https://shop.example.org/product?=,205,16.0,6.0,4.0
2025-03-18,microsoft,https://shop.example.org/product?=,185,15.0,6.0,4.0
2025-03-19,microsoft,https://shop.example.org/imprint,430,34.0,13.0,10.0
2025-03-20,microsoft,https://shop.example.org/product?=,876,70.0,26.0,20.0
2025-03-21,microsoft,https://shop.example.org/product?=,643,51.0,19.0,14.0
2025-03-22,microsoft,https://shop.example.org/product?=,226,18.0,7.0,5.0
2025-03-23,microsoft,https://shop.example.org/imprint,812,65.0,24.0,18.0
2025-03-24,microsoft,https://shop.example.org/product?=,770,62.0,23.0,17.0
2025-03-25,microsoft,https://shop.example.org/product?=,696,56.0,21.0,16.0
2025-03-26,microsoft,https://shop.example.org/imprint,205,16.0,6.0,4.0
2025-03-27,microsoft,https://shop.example.org/product?=,1014,81.0,30.0,22.0
2025-03-28,microsoft,https://shop.example.org/product?=,944,76.0,28.0,21.0
2025-03-29,microsoft,https://shop.example.org/product?=,349,28.0,10.0,8.0
2025-03-30,microsoft,https://shop.example.org/imprint,284,23.0,9.0,7.0
2025-03-31,microsoft,https://shop.example.org/product?=,319,26.0,10.0,8.0
2025-04-01,microsoft,https://shop.example.org/imprint,748,60.0,22.0,16.0
2025-04-02,microsoft,https://shop.example.org/imprint,224,18.0,7.0,5.0
2025-04-03,microsoft,https://shop.example.org/product?=,546,44.0,16.0,12.0
2025-04-04,microsoft,https://shop.example.org/imprint,578,46.0,17.0,13.0
2025-04-05,microsoft,https://shop.example.org/product?=,492,39.0,14.0,10.0
2025-04-06,microsoft,https://shop.example.org/product?=,918,73.0,27.0,20.0
2025-04-07,microsoft,https://shop.example.org/product?=,689,55.0,20.0,15.0
2025-04-08,microsoft,https://shop.example.org/product?=,814,65.0,24.0,18.0
2025-04-09,microsoft,https://shop.example.org/imprint,865,69.0,26.0,20.0
2025-04-10,microsoft,https://shop.example.org/product?=,806,64.0,24.0,18.0
2025-04-11,microsoft,https://shop.example.org/product?=,434,35.0,13.0,10.0
2025-04-12,microsoft,https://shop.example.org/imprint,872,70.0,26.0,20.0
2025-04-13,microsoft,https://shop.example.org/product?=,378,30.0,11.0,8.0
2025-04-14,microsoft,https://shop.example.org/product?=,734,59.0,22.0,16.0
2025-04-15,microsoft,https://shop.example.org/imprint,428,34.0,13.0,10.0
2025-04-16,microsoft,https://shop.example.org/imprint,537,43.0,16.0,12.0
2025-04-17,microsoft,https://shop.example.org/product?=,546,44.0,16.0,12.0
2025-04-18,microsoft,https://shop.example.org/imprint,540,43.0,16.0,12.0
2025-04-19,microsoft,https://shop.example.org/product?=,926,74.0,27.0,20.0
2025-04-20,microsoft,https://shop.example.org/product?=,501,40.0,15.0,11.0
2025-04-21,microsoft,https://shop.example.org/imprint,438,35.0,13.0,10.0
2025-04-22,microsoft,https://shop.example.org/imprint,781,62.0,23.0,17.0
2025-04-23,microsoft,https://shop.example.org/product?=,851,68.0,25.0,19.0
2025-04-24,microsoft,https://shop.example.org/imprint,724,58.0,21.0,16.0
2025-04-25,microsoft,https://shop.example.org/product?=,474,38.0,14.0,10.0
2025-04-26,microsoft,https://shop.example.org/imprint,453,36.0,13.0,10.0
2025-04-27,microsoft,https://shop.example.org/product?=,720,58.0,21.0,16.0
2025-04-28,microsoft,https://shop.example.org/imprint,408,33.0,12.0,9.0
2025-04-29,microsoft,https://shop.example.org/imprint,935,75.0,28.0,21.0
2025-04-30,microsoft,https://shop.example.org/imprint,265,21.0,8.0,6.0
2025-05-01,microsoft,https://shop.example.org/product?=,1001,80.0,30.0,22.0
2025-05-02,microsoft,https://shop.example.org/product?=,216,17.0,6.0,4.0
2025-05-03,microsoft,https://shop.example.org/imprint,151,12.0,4.0,3.0
2025-05-04,microsoft,https://shop.example.org/imprint,383,31.0,11.0,8.0
2025-05-05,microsoft,https://shop.example.org/imprint,159,13.0,5.0,4.0
2025-05-06,microsoft,https://shop.example.org/product?=,858,69.0,26.0,20.0
2025-05-07,microsoft,https://shop.example.org/imprint,237,19.0,7.0,5.0
2025-05-08,microsoft,https://shop.example.org/imprint,889,71.0,26.0,20.0
2025-05-09,microsoft,https://shop.example.org/imprint,969,78.0,29.0,22.0
2025-05-10,microsoft,https://shop.example.org/product?=,560,45.0,17.0,13.0
2025-05-11,microsoft,https://shop.example.org/product?=,634,51.0,19.0,14.0
2025-05-12,microsoft,https://shop.example.org/product?=,148,12.0,4.0,3.0
2025-05-13,microsoft,https://shop.example.org/imprint,674,54.0,20.0,15.0
2025-05-14,microsoft,https://shop.example.org/imprint,370,30.0,11.0,8.0
2025-05-15,microsoft,https://shop.example.org/product?=,428,34.0,13.0,10.0
2025-05-16,microsoft,https://shop.example.org/product?=,624,50.0,18.0,14.0
2025-05-17,microsoft,https://shop.example.org/imprint,364,29.0,11.0,8.0
2025-05-18,microsoft,https://shop.example.org/imprint,422,34.0,13.0,10.0
2025-05-19,microsoft,https://shop.example.org/product?=,374,30.0,11.0,8.0
2025-05-20,microsoft,https://shop.example.org/product?=,164,13.0,5.0,4.0
2025-05-21,microsoft,https://shop.example.org/imprint,505,40.0,15.0,11.0
2025-05-22,microsoft,https://shop.example.org/imprint,884,71.0,26.0,20.0
2025-05-23,microsoft,https://shop.example.org/product?=,465,37.0,14.0,10.0
2025-05-24,microsoft,https://shop.example.org/imprint,134,11.0,4.0,3.0
2025-05-25,microsoft,https://shop.example.org/product?=,796,64.0,24.0,18.0
2025-05-26,microsoft,https://shop.example.org/imprint,198,16.0,6.0,4.0
2025-05-27,microsoft,https://shop.example.org/product?=,344,28.0,10.0,8.0
2025-05-28,microsoft,https://shop.example.org/product?=,744,60.0,22.0,16.0
2025-05-29,microsoft,https://shop.example.org/imprint,1058,85.0,31.0,23.0
2025-05-30,microsoft,https://shop.example.org/imprint,795,64.0,24.0,18.0
2025-05-31,microsoft,https://shop.example.org/product?=,439,35.0,13.0,10.0
2025-06-01,microsoft,https://shop.example.org/imprint,506,40.0,15.0,11.0
2025-06-02,microsoft,https://shop.example.org/product?=,671,54.0,20.0,15.0
2025-06-03,microsoft,https://shop.example.org/product?=,401,32.0,12.0,9.0
2025-06-04,microsoft,https://shop.example.org/product?=,763,61.0,23.0,17.0
2025-06-05,microsoft,https://shop.example.org/product?=,386,31.0,11.0,8.0
2025-06-06,microsoft,https://shop.example.org/product?=,323,26.0,10.0,8.0
2025-06-07,microsoft,https://shop.example.org/imprint,693,55.0,20.0,15.0
2025-06-08,microsoft,https://shop.example.org/imprint,930,74.0,27.0,20.0
2025-06-09,microsoft,https://shop.example.org/imprint,173,14.0,5.0,4.0
2025-06-10,microsoft,https://shop.example.org/imprint,411,33.0,12.0,9.0
2025-06-11,microsoft,https://shop.example.org/imprint,454,36.0,13.0,10.0
2025-06-12,microsoft,https://shop.example.org/imprint,909,73.0,27.0,20.0
2025-06-13,microsoft,https://shop.example.org/imprint,884,71.0,26.0,20.0
2025-06-14,microsoft,https://shop.example.org/imprint,690,55.0,20.0,15.0
2025-06-15,microsoft,https://shop.example.org/imprint,913,73.0,27.0,20.0
2025-06-16,microsoft,https://shop.example.org/product?=,550,44.0,16.0,12.0
2025-06-17,microsoft,https://shop.example.org/product?=,288,23.0,9.0,7.0
2025-06-18,microsoft,https://shop.example.org/product?=,231,18.0,7.0,5.0
2025-06-19,microsoft,https://shop.example.org/product?=,383,31.0,11.0,8.0
2025-06-20,microsoft,https://shop.example.org/imprint,934,75.0,28.0,21.0
2025-06-21,microsoft,https://shop.example.org/product?=,714,57.0,21.0,16.0
2025-06-22,microsoft,https://shop.example.org/imprint,354,28.0,10.0,8.0
2025-06-23,microsoft,https://shop.example.org/imprint,679,54.0,20.0,15.0
2025-06-24,microsoft,https://shop.example.org/imprint,983,79.0,29.0,22.0
2025-06-25,microsoft,https://shop.example.org/imprint,747,60.0,22.0,16.0
2025-06-26,microsoft,https://shop.example.org/product?=,436,35.0,13.0,10.0
2025-06-27,microsoft,https://shop.example.org/product?=,140,11.0,4.0,3.0
2025-06-28,microsoft,https://shop.example.org/imprint,285,23.0,9.0,7.0
2025-06-29,microsoft,https://shop.example.org/imprint,994,80.0,30.0,22.0
2025-06-30,microsoft,https://shop.example.org/product?=,436,35.0,13.0,10.0
2025-07-01,microsoft,https://shop.example.org/imprint,962,77.0,28.0,21.0
2025-07-02,microsoft,https://shop.example.org/product?=,858,69.0,26.0,20.0
2025-07-03,microsoft,https://shop.example.org/product?=,428,34.0,13.0,10.0
2025-07-04,microsoft,https://shop.example.org/imprint,596,48.0,18.0,14.0
2025-07-05,microsoft,https://shop.example.org/product?=,833,67.0,25.0,19.0
2025-07-06,microsoft,https://shop.example.org/product?=,351,28.0,10.0,8.0
2025-07-07,microsoft,https://shop.example.org/imprint,1068,85.0,31.0,23.0
2025-07-08,microsoft,https://shop.example.org/imprint,644,52.0,19.0,14.0
2025-07-09,microsoft,https://shop.example.org/imprint,917,73.0,27.0,20.0
2025-07-10,microsoft,https://shop.example.org/product?=,445,36.0,13.0,10.0
2025-07-11,microsoft,https://shop.example.org/product?=,998,80.0,30.0,22.0
2025-07-12,microsoft,https://shop.example.org/product?=,212,17.0,6.0,4.0
2025-07-13,microsoft,https://shop.example.org/imprint,674,54.0,20.0,15.0
2025-07-14,microsoft,https://shop.example.org/product?=,205,16.0,6.0,4.0
2025-07-15,microsoft,https://shop.example.org/imprint,583,47.0,17.0,13.0
2025-07-16,microsoft,https://shop.example.org/imprint,929,74.0,27.0,20.0
2025-07-17,microsoft,https://shop.example.org/imprint,930,74.0,27.0,20.0
2025-07-18,microsoft,https://shop.example.org/product?=,818,65.0,24.0,18.0
2025-07-19,microsoft,https://shop.example.org/imprint,170,14.0,5.0,4.0
2025-07-20,microsoft,https://shop.example.org/imprint,992,79.0,29.0,22.0
2025-07-21,microsoft,https://shop.example.org/imprint,898,72.0,27.0,20.0
2025-07-22,microsoft,https://shop.example.org/product?=,443,35.0,13.0,10.0
