date,sugg_plt,lnd_pg,sessions,sess_add_cart,sess_co,sess_co_done
2024-08-29,force,https://shop.example.org/product?=,917,55.0,15.0,9.0
2024-08-30,force,https://shop.example.org/product?=,171,10.0,3.0,2.0
2024-08-31,force,https://shop.example.org/product?=,844,51.0,14.0,9.0
2024-09-01,force,https://shop.example.org/product?=,172,10.0,3.0,2.0
2024-09-02,force,https://shop.example.org/imprint,815,49.0,13.0,8.0
2024-09-03,force,https://shop.example.org/imprint,944,57.0,15.0,9.0
2024-09-04,force,https://shop.example.org/product?=,726,44.0,12.0,7.0
2024-09-05,force,https://shop.example.org/imprint,442,27.0,7.0,4.0
2024-09-06,force,https://shop.example.org/product?=,439,26.0,7.0,4.0
2024-09-07,force,https://shop.example.org/product?=,806,48.0,13.0,8.0
2024-09-08,force,https://shop.example.org/product?=,171,10.0,3.0,2.0
2024-09-09,force,https://shop.example.org/imprint,1008,60.0,16.0,10.0
2024-09-10,force,https://shop.example.org/imprint,1048,63.0,17.0,10.0
2024-09-11,force,https://shop.example.org/imprint,850,51.0,14.0,9.0
2024-09-12,force,https://shop.example.org/product?=,859,52.0,14.0,9.0
2024-09-13,force,https://shop.example.org/product?=,457,27.0,7.0,4.0
2024-09-14,force,https://shop.example.org/product?=,962,58.0,16.0,10.0
2024-09-15,force,https://shop.example.org/product?=,874,52.0,14.0,9.0
2024-09-16,force,https://shop.example.org/product?=,467,28.0,8.0,5.0
2024-09-17,force,https://shop.example.org/imprint,293,18.0,5.0,3.0
2024-09-18,force,https://shop.example.org/imprint,950,57.0,15.0,9.0
2024-09-19,force,https://shop.example.org/product?=,250,15.0,4.0,2.0
2024-09-20,force,https://shop.example.org/product?=,1034,62.0,17.0,10.0
2024-09-21,force,https://shop.example.org/product?=,562,34.0,9.0,5.0
2024-09-22,force,https://shop.example.org/product?=,590,35.0,9.0,5.0
2024-09-23,force,https://shop.example.org/imprint,804,48.0,13.0,8.0
2024-09-24,force,https://shop.example.org/product?=,125,8.0,2.0,1.0
2024-09-25,force,https://shop.example.org/product?=,1013,61.0,16.0,10.0
2024-09-26,force,https://shop.example.org/imprint,827,50.0,14.0,9.0
2024-09-27,force,https://shop.example.org/imprint,553,33.0,9.0,5.0
2024-09-28,force,https://shop.example.org/product?=,268,16.0,4.0,2.0
2024-09-29,force,https://shop.example.org/product?=,620,37.0,10.0,6.0
2024-09-30,force,https://shop.example.org/product?=,1052,63.0,17.0,10.0
2024-10-01,force,https://shop.example.org/imprint,371,22.0,6.0,4.0
2024-10-02,force,https://shop.example.org/product?=,873,52.0,14.0,9.0
2024-10-03,force,https://shop.example.org/product?=,981,59.0,16.0,10.0
2024-10-04,force,https://shop.example.org/imprint,379,23.0,6.0,4.0
2024-10-05,force,https://shop.example.org/product?=,1036,62.0,17.0,10.0
2024-10-06,force,https://shop.example.org/imprint,947,57.0,15.0,9.0
2024-10-07,force,https://shop.example.org/imprint,395,24.0,6.0,4.0
2024-10-08,force,https://shop.example.org/product?=,676,41.0,11.0,7.0
2024-10-09,force,https://shop.example.org/imprint,695,42.0,11.0,7.0
2024-10-10,force,https://shop.example.org/imprint,190,11.0,3.0,2.0
2024-10-11,force,https://shop.example.org/product?=,146,9.0,2.0,1.0
2024-10-12,force,https://shop.example.org/product?=,803,48.0,13.0,8.0
2024-10-13,force,https://shop.example.org/imprint,1020,61.0,16.0,10.0
2024-10-14,force,https://shop.example.org/product?=,282,17.0,5.0,3.0
2024-10-15,force,https://shop.example.org/product?=,378,23.0,6.0,4.0
2024-10-16,force,https://shop.example.org/imprint,863,52.0,14.0,9.0
2024-10-17,force,https://shop.example.org/product?=,718,43.0,12.0,7.0
2024-10-18,force,https://shop.example.org/imprint,619,37.0,10.0,6.0
2024-10-19,force,https://shop.example.org/imprint,1040,62.0,17.0,10.0
2024-10-20,force,https://shop.example.org/product?=,285,17.0,5.0,3.0
2024-10-21,force,https://shop.example.org/product?=,766,46.0,12.0,7.0
2024-10-22,force,https://shop.example.org/imprint,135,8.0,2.0,1.0
2024-10-23,force,https://shop.example.org/product?=,536,32.0,9.0,5.0
2024-10-24,force,https://shop.example.org/product?=,251,15.0,4.0,2.0
2024-10-25,force,https://shop.example.org/product?=,828,50.0,14.0,9.0
2024-10-26,force,https://shop.example.org/imprint,308,18.0,5.0,3.0
2024-10-27,force,https://shop.example.org/product?=,710,43.0,12.0,7.0
2024-10-28,force,https://shop.example.org/imprint,440,26.0,7.0,4.0
2024-10-29,force,https://shop.example.org/product?=,271,16.0,4.0,2.0
2024-10-30,force,https://shop.example.org/imprint,471,28.0,8.0,5.0
2024-10-31,force,https://shop.example.org/product?=,940,56.0,15.0,9.0
2024-11-01,force,https://shop.example.org/product?=,948,57.0,15.0,9.0
2024-11-02,force,https://shop.example.org/product?=,289,17.0,5.0,3.0
2024-11-03,force,https://shop.example.org/product?=,786,47.0,13.0,8.0
2024-11-04,force,https://shop.example.org/imprint,312,19.0,5.0,3.0
2024-11-05,force,https://shop.example.org/imprint,1070,64.0,17.0,10.0
2024-11-06,force,https://shop.example.org/imprint,211,13.0,4.0,2.0
2024-11-07,force,https://shop.example.org/product?=,988,59.0,16.0,10.0
2024-11-08,force,https://shop.example.org/imprint,449,27.0,7.0,4.0
2024-11-09,force,https://shop.example.org/imprint,857,51.0,14.0,9.0
2024-11-10,force,https://shop.example.org/product?=,704,42.0,11.0,7.0
2024-11-11,force,https://shop.example.org/imprint,271,16.0,4.0,2.0
2024-11-12,force,https://shop.example.org/imprint,410,25.0,7.0,4.0
2024-11-13,force,https://shop.example.org/product?=,865,52.0,14.0,9.0
2024-11-14,force,https://shop.example.org/imprint,949,57.0,15.0,9.0
2024-11-15,force,https://shop.example.org/product?=,724,43.0,12.0,7.0
2024-11-16,force,https://shop.example.org/imprint,649,39.0,11.0,7.0
2024-11-17,force,https://shop.example.org/product?=,938,56.0,15.0,9.0
2024-11-18,force,https://shop.example.org/product?=,402,24.0,6.0,4.0
2024-11-19,force,https://shop.example.org/imprint,651,39.0,11.0,7.0
2024-11-20,force,https://shop.example.org/imprint,870,52.0,14.0,9.0
2024-11-21,force,https://shop.example.org/imprint,1045,63.0,17.0,10.0
2024-11-22,force,https://shop.example.org/imprint,349,21.0,6.0,4.0
2024-11-23,force,https://shop.example.org/imprint,608,36.0,10.0,6.0
2024-11-24,force,https://shop.example.org/imprint,1012,61.0,16.0,10.0
2024-11-25,force,https://shop.example.org/imprint,469,28.0,8.0,5.0
2024-11-26,force,https://shop.example.org/imprint,620,37.0,10.0,6.0
2024-11-27,force,https://shop.example.org/imprint,156,9.0,2.0,1.0
2024-11-28,force,https://shop.example.org/imprint,1044,63.0,17.0,10.0
2024-11-29,force,https://shop.example.org/product?=,959,58.0,16.0,10.0
2024-11-30,force,https://shop.example.org/product?=,414,25.0,7.0,4.0
2024-12-01,force,https://shop.example.org/product?=,1053,63.0,17.0,10.0
2024-12-02,force,https://shop.example.org/imprint,922,55.0,15.0,9.0
2024-12-03,force,https://shop.example.org/imprint,137,8.0,2.0,1.0
2024-12-04,force,https://shop.example.org/imprint,827,50.0,14.0,9.0
2024-12-05,force,https://shop.example.org/product?=,940,56.0,15.0,9.0
2024-12-06,force,https://shop.example.org/product?=,903,54.0,15.0,9.0
2024-12-07,force,https://shop.example.org/product?=,436,26.0,7.0,4.0
2024-12-08,force,https://shop.example.org/imprint,240,14.0,4.0,2.0
2024-12-09,force,https://shop.example.org/product?=,403,24.0,6.0,4.0
2024-12-10,force,https://shop.example.org/imprint,537,32.0,9.0,5.0
2024-12-11,force,https://shop.example.org/imprint,277,17.0,5.0,3.0
2024-12-12,force,https://shop.example.org/imprint,697,42.0,11.0,7.0
2024-12-13,force,https://shop.example.org/product?=,413,25.0,7.0,4.0
2024-12-14,force,https://shop.example.org/imprint,1037,62.0,17.0,10.0
2024-12-15,force,https://shop.example.org/imprint,618,37.0,10.0,6.0
2024-12-16,force,https://shop.example.org/product?=,209,13.0,4.0,2.0
2024-12-17,force,https://shop.example.org/product?=,432,26.0,7.0,4.0
2024-12-18,force,https://shop.example.org/product?=,459,28.0,8.0,5.0
2024-12-19,force,https://shop.example.org/product?=,939,56.0,15.0,9.0
2024-12-20,force,https://shop.example.org/imprint,246,15.0,4.0,2.0
2024-12-21,force,https://shop.example.org/imprint,182,11.0,3.0,2.0
2024-12-22,force,https://shop.example.org/product?=,748,45.0,12.0,7.0
2024-12-23,force,https://shop.example.org/product?=,190,11.0,3.0,2.0
2024-12-24,force,https://shop.example.org/product?=,489,29.0,8.0,5.0
2024-12-25,force,https://shop.example.org/product?=,260,16.0,4.0,2.0
2024-12-26,force,https://shop.example.org/product?=,414,25.0,7.0,4.0
2024-12-27,force,https://shop.example.org/imprint,1078,65.0,18.0,11.0
2024-12-28,force,https://shop.example.org/imprint,709,43.0,12.0,7.0
2024-12-29,force,https://shop.example.org/imprint,220,13.0,4.0,2.0
2024-12-30,force,https://shop.example.org/product?=,563,34.0,9.0,5.0
2024-12-31,force,https://shop.example.org/product?=,180,11.0,3.0,2.0
2025-01-01,force,https://shop.example.org/imprint,665,40.0,11.0,7.0
2025-01-02,force,https://shop.example.org/product?=,1048,63.0,17.0,10.0
2025-01-03,force,https://shop.example.org/product?=,758,45.0,12.0,7.0
2025-01-04,force,https://shop.example.org/product?=,743,45.0,12.0,7.0
2025-01-05,force,https://shop.example.org/imprint,406,24.0,6.0,4.0
2025-01-06,force,https://shop.example.org/imprint,514,31.0,8.0,5.0
2025-01-07,force,https://shop.example.org/product?=,325,20.0,5.0,3.0
2025-01-08,force,https://shop.example.org/imprint,419,25.0,7.0,4.0
2025-01-09,force,https://shop.example.org/product?=,844,51.0,14.0,9.0
2025-01-10,force,https://shop.example.org/product?=,872,52.0,14.0,9.0
2025-01-11,force,https://shop.example.org/product?=,659,40.0,11.0,7.0
2025-01-12,force,https://shop.example.org/imprint,553,33.0,9.0,5.0
2025-01-13,force,https://shop.example.org/imprint,937,56.0,15.0,9.0
2025-01-14,force,https://shop.example.org/product?=,870,52.0,14.0,9.0
2025-01-15,force,https://shop.example.org/imprint,905,54.0,15.0,9.0
2025-01-16,force,https://shop.example.org/product?=,509,31.0,8.0,5.0
2025-01-17,force,https://shop.example.org/product?=,286,17.0,5.0,3.0
2025-01-18,force,https://shop.example.org/imprint,196,12.0,3.0,2.0
2025-01-19,force,https://shop.example.org/imprint,891,53.0,14.0,9.0
2025-01-20,force,https://shop.example.org/product?=,412,25.0,7.0,4.0
2025-01-21,force,https://shop.example.org/product?=,1010,61.0,16.0,10.0
2025-01-22,force,https://shop.example.org/imprint,894,54.0,15.0,9.0
2025-01-23,force,https://shop.example.org/imprint,445,27.0,7.0,4.0
2025-01-24,force,https://shop.example.org/product?=,156,9.0,2.0,1.0
2025-01-25,force,https://shop.example.org/imprint,660,40.0,11.0,7.0
2025-01-26,force,https://shop.example.org/product?=,440,26.0,7.0,4.0
2025-01-27,force,https://shop.example.org/imprint,1076,65.0,18.0,11.0
2025-01-28,force,https://shop.example.org/product?=,765,46.0,12.0,7.0
2025-01-29,force,https://shop.example.org/imprint,1023,61.0,16.0,10.0
2025-01-30,force,https://shop.example.org/imprint,946,57.0,15.0,9.0
2025-01-31,force,https://shop.example.org/imprint,168,10.0,3.0,2.0
2025-02-01,force,https://shop.example.org/product?=,875,52.0,14.0,9.0
2025-02-02,force,https://shop.example.org/product?=,254,15.0,4.0,2.0
2025-02-03,force,https://shop.example.org/product?=,827,50.0,14.0,9.0
2025-02-04,force,https://shop.example.org/imprint,178,11.0,3.0,2.0
2025-02-05,force,https://shop.example.org/product?=,514,31.0,8.0,5.0
2025-02-06,force,https://shop.example.org/imprint,468,28.0,8.0,5.0
2025-02-07,force,https://shop.example.org/product?=,671,40.0,11.0,7.0
2025-02-08,force,https://shop.example.org/product?=,623,37.0,10.0,6.0
2025-02-09,force,https://shop.example.org/product?=,1077,65.0,18.0,11.0
2025-02-10,force,https://shop.example.org/product?=,260,16.0,4.0,2.0
2025-02-11,force,https://shop.example.org/imprint,870,52.0,14.0,9.0
2025-02-12,force,https://shop.example.org/product?=,1034,62.0,17.0,10.0
2025-02-13,force,https://shop.example.org/product?=,631,38.0,10.0,6.0
2025-02-14,force,https://shop.example.org/imprint,757,45.0,12.0,7.0
2025-02-15,force,https://shop.example.org/product?=,501,30.0,8.0,5.0
2025-02-16,force,https://shop.example.org/product?=,541,32.0,9.0,5.0
2025-02-17,force,https://shop.example.org/imprint,238,14.0,4.0,2.0
2025-02-18,force,https://shop.example.org/imprint,715,43.0,12.0,7.0
2025-02-19,force,https://shop.example.org/product?=,955,57.0,15.0,9.0
2025-02-20,force,https://shop.example.org/imprint,968,58.0,16.0,10.0
2025-02-21,force,https://shop.example.org/imprint,797,48.0,13.0,8.0
2025-02-22,force,https://shop.example.org/product?=,664,40.0,11.0,7.0
2025-02-23,force,https://shop.example.org/product?=,454,27.0,7.0,4.0
2025-02-24,force,https://shop.example.org/imprint,364,22.0,6.0,4.0
2025-02-25,force,https://shop.example.org/product?=,1056,63.0,17.0,10.0
2025-02-26,force,https://shop.example.org/product?=,518,31.0,8.0,5.0
2025-02-27,force,https://shop.example.org/product?=,448,27.0,7.0,4.0
2025-02-28,force,https://shop.example.org/product?=,995,60.0,16.0,10.0
2025-03-01,force,https://shop.example.org/imprint,915,55.0,15.0,9.0
2025-03-02,force,https://shop.example.org/imprint,696,42.0,11.0,7.0
2025-03-03,force,https://shop.example.org/imprint,990,59.0,16.0,10.0
2025-03-04,force,https://shop.example.org/product?=,167,10.0,3.0,2.0
2025-03-05,force,https://shop.example.org/imprint,523,31.0,8.0,5.0
2025-03-06,force,https://shop.example.org/product?=,577,35.0,9.0,5.0
2025-03-07,force,https://shop.example.org/product?=,537,32.0,9.0,5.0
2025-03-08,force,https://shop.example.org/product?=,283,17.0,5.0,3.0
2025-03-09,force,https://shop.example.org/product?=,643,39.0,11.0,7.0
2025-03-10,force,https://shop.example.org/product?=,217,13.0,4.0,2.0
2025-03-11,force,https://shop.example.org/product?=,807,48.0,13.0,8.0
2025-03-12,force,https://shop.example.org/product?=,446,27.0,7.0,4.0
2025-03-13,force,https://shop.example.org/product?=,264,16.0,4.0,2.0
2025-03-14,force,https://shop.example.org/product?=,432,26.0,7.0,4.0
2025-03-15,force,https://shop.example.org/product?=,548,33.0,9.0,5.0
2025-03-16,force,https://shop.example.org/product?=,558,33.0,9.0,5.0
2025-03-17,force,https://shop.example.org/product?=,433,26.0,7.0,4.0
2025-03-18,force,https://shop.example.org/product?=,181,11.0,3.0,2.0
2025-03-19,force,https://shop.example.org/product?=,383,23.0,6.0,4.0
2025-03-20,force,https://shop.example.org/product?=,660,40.0,11.0,7.0
2025-03-21,force,https://shop.example.org/imprint,943,57.0,15.0,9.0
2025-03-22,force,https://shop.example.org/product?=,512,31.0,8.0,5.0
2025-03-23,force,https://shop.example.org/product?=,512,31.0,8.0,5.0
2025-03-24,force,https://shop.example.org/imprint,1036,62.0,17.0,10.0
2025-03-25,force,https://shop.example.org/product?=,765,46.0,12.0,7.0
2025-03-26,force,https://shop.example.org/product?=,907,54.0,15.0,9.0
2025-03-27,force,https://shop.example.org/imprint,957,57.0,15.0,9.0
2025-03-28,force,https://shop.example.org/imprint,702,42.0,11.0,7.0
2025-03-29,force,https://shop.example.org/imprint,247,15.0,4.0,2.0
2025-03-30,force,https://shop.example.org/product?=,1043,63.0,17.0,10.0
2025-03-31,force,https://shop.example.org/product?=,600,36.0,10.0,6.0
2025-04-01,force,https://shop.example.org/product?=,514,31.0,8.0,5.0
2025-04-02,force,https://shop.example.org/product?=,513,31.0,8.0,5.0
2025-04-03,force,https://shop.example.org/product?=,130,8.0,2.0,1.0
2025-04-04,force,https://shop.example.org/product?=,841,50.0,14.0,9.0
2025-04-05,force,https://shop.example.org/product?=,1024,61.0,16.0,10.0
2025-04-06,force,https://shop.example.org/imprint,241,14.0,4.0,2.0
2025-04-07,force,https://shop.example.org/imprint,217,13.0,4.0,2.0
2025-04-08,force,https://shop.example.org/product?=,331,20.0,5.0,3.0
2025-04-09,force,https://shop.example.org/product?=,887,53.0,14.0,9.0
2025-04-10,force,https://shop.example.org/product?=,473,28.0,8.0,5.0
2025-04-11,force,https://shop.example.org/product?=,1062,64.0,17.0,10.0
2025-04-12,force,https://shop.example.org/product?=,895,54.0,15.0,9.0
2025-04-13,force,https://shop.example.org/imprint,551,33.0,9.0,5.0
2025-04-14,force,https://shop.example.org/imprint,225,14.0,4.0,2.0
2025-04-15,force,https://shop.example.org/product?=,181,11.0,3.0,2.0
2025-04-16,force,https://shop.example.org/product?=,155,9.0,2.0,1.0
2025-04-17,force,https://shop.example.org/product?=,654,39.0,11.0,7.0
2025-04-18,force,https://shop.example.org/imprint,538,32.0,9.0,5.0
2025-04-19,force,https://shop.example.org/product?=,1068,64.0,17.0,10.0
2025-04-20,force,https://shop.example.org/product?=,379,23.0,6.0,4.0
2025-04-21,force,https://shop.example.org/imprint,564,34.0,9.0,5.0
2025-04-22,force,https://shop.example.org/imprint,648,39.0,11.0,7.0
2025-04-23,force,https://shop.example.org/imprint,379,23.0,6.0,4.0
2025-04-24,force,https://shop.example.org/imprint,458,27.0,7.0,4.0
2025-04-25,force,https://shop.example.org/product?=,780,47.0,13.0,8.0
2025-04-26,force,https://shop.example.org/imprint,973,58.0,16.0,10.0
2025-04-27,force,https://shop.example.org/imprint,795,48.0,13.0,8.0
2025-04-28,force,https://shop.example.org/product?=,527,32.0,9.0,5.0
2025-04-29,force,https://shop.example.org/product?=,1033,62.0,17.0,10.0
2025-04-30,force,https://shop.example.org/product?=,663,40.0,11.0,7.0
2025-05-01,force,https://shop.example.org/imprint,652,39.0,11.0,7.0
2025-05-02,force,https://shop.example.org/product?=,517,31.0,8.0,5.0
2025-05-03,force,https://shop.example.org/imprint,445,27.0,7.0,4.0
2025-05-04,force,https://shop.example.org/imprint,558,33.0,9.0,5.0
2025-05-05,force,https://shop.example.org/imprint,164,10.0,3.0,2.0
2025-05-06,force,https://shop.example.org/imprint,208,12.0,3.0,2.0
2025-05-07,force,https://shop.example.org/product?=,979,59.0,16.0,10.0
2025-05-08,force,https://shop.example.org/imprint,977,59.0,16.0,10.0
2025-05-09,force,https://shop.example.org/imprint,400,24.0,6.0,4.0
2025-05-10,force,https://shop.example.org/imprint,867,52.0,14.0,9.0
2025-05-11,force,https://shop.example.org/imprint,480,29.0,8.0,5.0
2025-05-12,force,https://shop.example.org/product?=,1009,61.0,16.0,10.0
2025-05-13,force,https://shop.example.org/imprint,967,58.0,16.0,10.0
2025-05-14,force,https://shop.example.org/imprint,744,45.0,12.0,7.0
2025-05-15,force,https://shop.example.org/imprint,922,55.0,15.0,9.0
2025-05-16,force,https://shop.example.org/imprint,828,50.0,14.0,9.0
2025-05-17,force,https://shop.example.org/product?=,598,36.0,10.0,6.0
2025-05-18,force,https://shop.example.org/imprint,1053,63.0,17.0,10.0
2025-05-19,force,https://shop.example.org/imprint,377,23.0,6.0,4.0
2025-05-20,force,https://shop.example.org/product?=,174,10.0,3.0,2.0
2025-05-21,force,https://shop.example.org/imprint,815,49.0,13.0,8.0
2025-05-22,force,https://shop.example.org/imprint,1009,61.0,16.0,10.0
2025-05-23,force,https://shop.example.org/imprint,1039,62.0,17.0,10.0
2025-05-24,force,https://shop.example.org/product?=,626,38.0,10.0,6.0
2025-05-25,force,https://shop.example.org/imprint,804,48.0,13.0,8.0
2025-05-26,force,https://shop.example.org/imprint,711,43.0,12.0,7.0
2025-05-27,force,https://shop.example.org/product?=,1048,63.0,17.0,10.0
2025-05-28,force,https://shop.example.org/imprint,663,40.0,11.0,7.0
2025-05-29,force,https://shop.example.org/imprint,723,43.0,12.0,7.0
2025-05-30,force,https://shop.example.org/product?=,1023,61.0,16.0,10.0
2025-05-31,force,https://shop.example.org/imprint,387,23.0,6.0,4.0
2025-06-01,force,https://shop.example.org/imprint,555,33.0,9.0,5.0
2025-06-02,force,https://shop.example.org/imprint,304,18.0,5.0,3.0
2025-06-03,force,https://shop.example.org/product?=,539,32.0,9.0,5.0
2025-06-04,force,https://shop.example.org/imprint,573,34.0,9.0,5.0
2025-06-05,force,https://shop.example.org/imprint,589,35.0,9.0,5.0
2025-06-06,force,https://shop.example.org/imprint,291,17.0,5.0,3.0
2025-06-07,force,https://shop.example.org/product?=,854,51.0,14.0,9.0
2025-06-08,force,https://shop.example.org/product?=,640,38.0,10.0,6.0
2025-06-09,force,https://shop.example.org/product?=,382,23.0,6.0,4.0
2025-06-10,force,https://shop.example.org/product?=,757,45.0,12.0,7.0
2025-06-11,force,https://shop.example.org/imprint,585,35.0,9.0,5.0
2025-06-12,force,https://shop.example.org/product?=,415,25.0,7.0,4.0
2025-06-13,force,https://shop.example.org/imprint,536,32.0,9.0,5.0
2025-06-14,force,https://shop.example.org/imprint,163,10.0,3.0,2.0
2025-06-15,force,https://shop.example.org/product?=,779,47.0,13.0,8.0
2025-06-16,force,https://shop.example.org/product?=,613,37.0,10.0,6.0
2025-06-17,force,https://shop.example.org/product?=,288,17.0,5.0,3.0
2025-06-18,force,https://shop.example.org/product?=,460,28.0,8.0,5.0
2025-06-19,force,https://shop.example.org/imprint,802,48.0,13.0,8.0
2025-06-20,force,https://shop.example.org/product?=,365,22.0,6.0,4.0
2025-06-21,force,https://shop.example.org/product?=,863,52.0,14.0,9.0
2025-06-22,force,https://shop.example.org/product?=,403,24.0,6.0,4.0
2025-06-23,force,https://shop.example.org/imprint,211,13.0,4.0,2.0
2025-06-24,force,https://shop.example.org/imprint,399,24.0,6.0,4.0
2025-06-25,force,https://shop.example.org/product?=,352,21.0,6.0,4.0
2025-06-26,force,https://shop.example.org/imprint,468,28.0,8.0,5.0
2025-06-27,force,https://shop.example.org/imprint,649,39.0,11.0,7.0
2025-06-28,force,https://shop.example.org/product?=,573,34.0,9.0,5.0
2025-06-29,force,https://shop.example.org/imprint,1049,63.0,17.0,10.0
2025-06-30,force,https://shop.example.org/product?=,1073,64.0,17.0,10.0
2025-07-01,force,https://shop.example.org/product?=,699,42.0,11.0,7.0
2025-07-02,force,https://shop.example.org/product?=,979,59.0,16.0,10.0
2025-07-03,force,https://shop.example.org/imprint,653,39.0,11.0,7.0
2025-07-04,force,https://shop.example.org/imprint,611,37.0,10.0,6.0
2025-07-05,force,https://shop.example.org/product?=,541,32.0,9.0,5.0
2025-07-06,force,https://shop.example.org/product?=,288,17.0,5.0,3.0
2025-07-07,force,https://shop.example.org/imprint,453,27.0,7.0,4.0
2025-07-08,force,https://shop.example.org/imprint,266,16.0,4.0,2.0
2025-07-09,force,https://shop.example.org/imprint,903,54.0,15.0,9.0
2025-07-10,force,https://shop.example.org/product?=,141,8.0,2.0,1.0
2025-07-11,force,https://shop.example.org/product?=,954,57.0,15.0,9.0
2025-07-12,force,https://shop.example.org/product?=,321,19.0,5.0,3.0
2025-07-13,force,https://shop.example.org/product?=,770,46.0,12.0,7.0
2025-07-14,force,https://shop.example.org/imprint,1043,63.0,17.0,10.0
2025-07-15,force,https://shop.example.org/product?=,577,35.0,9.0,5.0
2025-07-16,force,https://shop.example.org/product?=,354,21.0,6.0,4.0
2025-07-17,force,https://shop.example.org/product?=,1069,64.0,17.0,10.0
2025-07-18,force,https://shop.example.org/imprint,906,54.0,15.0,9.0
2025-07-19,force,https://shop.example.org/imprint,240,14.0,4.0,2.0
2025-07-20,force,https://shop.example.org/imprint,537,32.0,9.0,5.0
2025-07-21,force,https://shop.example.org/product?=,323,19.0,5.0,3.0
2025-07-22,force,https://shop.example.org/imprint,457,27.0,7.0,4.0
2025-07-23,force,https://shop.example.org/imprint,468,28.0,8.0,5.0
2025-07-24,force,https://shop.example.org/imprint,146,9.0,2.0,1.0
2025-07-25,force,https://shop.example.org/imprint,1047,63.0,17.0,10.0
2025-07-26,force,https://shop.example.org/imprint,250,15.0,4.0,2.0
2025-07-27,force,https://shop.example.org/product?=,885,53.0,14.0,9.0
2025-07-28,force,https://shop.example.org/product?=,482,29.0,8.0,5.0
2025-07-29,force,https://shop.example.org/product?=,425,26.0,7.0,4.0
2025-07-30,force,https://shop.example.org/product?=,774,46.0,12.0,7.0
2025-07-31,force,https://shop.example.org/product?=,523,31.0,8.0,5.0
2025-08-01,force,https://shop.example.org/imprint,692,42.0,11.0,7.0
2025-08-02,force,https://shop.example.org/product?=,988,59.0,16.0,10.0
2025-08-03,force,https://shop.example.org/imprint,368,22.0,6.0,4.0
2025-08-04,force,https://shop.example.org/product?=,970,58.0,16.0,10.0
2025-08-05,force,https://shop.example.org/product?=,763,46.0,12.0,7.0
2025-08-06,force,https://shop.example.org/imprint,1072,64.0,17.0,10.0
2025-08-07,force,https://shop.example.org/imprint,716,43.0,12.0,7.0
2025-08-08,force,https://shop.example.org/product?=,709,43.0,12.0,7.0
2025-08-09,force,https://shop.example.org/product?=,595,36.0,10.0,6.0
2025-08-10,force,https://shop.example.org/imprint,956,57.0,15.0,9.0
2025-08-11,force,https://shop.example.org/product?=,707,42.0,11.0,7.0
2025-08-12,force,https://shop.example.org/imprint,233,14.0,4.0,2.0
2025-08-13,force,https://shop.example.org/imprint,771,46.0,12.0,7.0
2025-08-14,force,https://shop.example.org/product?=,960,58.0,16.0,10.0
2025-08-15,force,https://shop.example.org/product?=,830,50.0,14.0,9.0
2025-08-16,force,https://shop.example.org/product?=,511,31.0,8.0,5.0
2025-08-17,force,https://shop.example.org/product?=,753,45.0,12.0,7.0
2025-08-18,force,https://shop.example.org/product?=,927,56.0,15.0,9.0
2025-08-19,force,https://shop.example.org/imprint,133,8.0,2.0,1.0
2025-08-20,force,https://shop.example.org/product?=,670,40.0,11.0,7.0
