date,sugg_plt,lnd_pg,sessions,sess_add_cart,sess_co,sess_co_done
2024-10-28,spiritradar,https://shop.example.org/imprint,449,9.0,4.0,2.0
2024-10-29,spiritradar,https://shop.example.org/product?=,748,15.0,6.0,3.0
2024-10-30,spiritradar,https://shop.example.org/imprint,380,8.0,3.0,2.0
2024-10-31,spiritradar,https://shop.example.org/product?=,568,11.0,5.0,3.0
2024-11-01,spiritradar,https://shop.example.org/imprint,638,13.0,6.0,3.0
2024-11-02,spiritradar,https://shop.example.org/imprint,577,12.0,5.0,3.0
2024-11-03,spiritradar,https://shop.example.org/product?=,190,4.0,2.0,1.0
2024-11-04,spiritradar,https://shop.example.org/imprint,945,19.0,8.0,4.0
2024-11-05,spiritradar,https://shop.example.org/imprint,1006,20.0,9.0,5.0
2024-11-06,spiritradar,https://shop.example.org/imprint,744,15.0,6.0,3.0
2024-11-07,spiritradar,https://shop.example.org/product?=,481,10.0,4.0,2.0
2024-11-08,spiritradar,https://shop.example.org/imprint,848,17.0,7.0,4.0
2024-11-09,spiritradar,https://shop.example.org/imprint,434,9.0,4.0,2.0
2024-11-10,spiritradar,https://shop.example.org/product?=,249,5.0,2.0,1.0
2024-11-11,spiritradar,https://shop.example.org/imprint,255,5.0,2.0,1.0
2024-11-12,spiritradar,https://shop.example.org/product?=,838,17.0,7.0,4.0
2024-11-13,spiritradar,https://shop.example.org/imprint,626,13.0,6.0,3.0
2024-11-14,spiritradar,https://shop.example.org/imprint,373,7.0,3.0,2.0
2024-11-15,spiritradar,https://shop.example.org/product?=,366,7.0,3.0,2.0
2024-11-16,spiritradar,https://shop.example.org/imprint,841,17.0,7.0,4.0
2024-11-17,spiritradar,https://shop.example.org/imprint,810,16.0,7.0,4.0
2024-11-18,spiritradar,https://shop.example.org/imprint,841,17.0,7.0,4.0
2024-11-19,spiritradar,https://shop.example.org/imprint,815,16.0,7.0,4.0
2024-11-20,spiritradar,https://shop.example.org/product?=,255,5.0,2.0,1.0
2024-11-21,spiritradar,https://shop.example.org/imprint,612,12.0,5.0,3.0
2024-11-22,spiritradar,https://shop.example.org/imprint,232,5.0,2.0,1.0
2024-11-23,spiritradar,https://shop.example.org/product?=,774,15.0,6.0,3.0
2024-11-24,spiritradar,https://shop.example.org/imprint,189,4.0,2.0,1.0
2024-11-25,spiritradar,https://shop.example.org/product?=,1043,21.0,9.0,5.0
2024-11-26,spiritradar,https://shop.example.org/product?=,562,11.0,5.0,3.0
2024-11-27,spiritradar,https://shop.example.org/imprint,937,19.0,8.0,4.0
2024-11-28,spiritradar,https://shop.example.org/imprint,1017,20.0,9.0,5.0
2024-11-29,spiritradar,https://shop.example.org/imprint,511,10.0,4.0,2.0
2024-11-30,spiritradar,https://shop.example.org/product?=,1049,21.0,9.0,5.0
2024-12-01,spiritradar,https://shop.example.org/product?=,475,10.0,4.0,2.0
2024-12-02,spiritradar,https://shop.example.org/imprint,633,13.0,6.0,3.0
2024-12-03,spiritradar,https://shop.example.org/imprint,753,15.0,6.0,3.0
2024-12-04,spiritradar,https://shop.example.org/imprint,792,16.0,7.0,4.0
2024-12-05,spiritradar,https://shop.example.org/product?=,518,10.0,4.0,2.0
2024-12-06,spiritradar,https://shop.example.org/product?=,576,12.0,5.0,3.0
2024-12-07,spiritradar,https://shop.example.org/product?=,844,17.0,7.0,4.0
2024-12-08,spiritradar,https://shop.example.org/imprint,237,5.0,2.0,1.0
2024-12-09,spiritradar,https://shop.example.org/product?=,149,3.0,1.0,1.0
2024-12-10,spiritradar,https://shop.example.org/product?=,346,7.0,3.0,2.0
2024-12-11,spiritradar,https://shop.example.org/product?=,621,12.0,5.0,3.0
2024-12-12,spiritradar,https://shop.example.org/imprint,467,9.0,4.0,2.0
2024-12-13,spiritradar,https://shop.example.org/imprint,419,8.0,3.0,2.0
2024-12-14,spiritradar,https://shop.example.org/product?=,596,12.0,5.0,3.0
2024-12-15,spiritradar,https://shop.example.org/product?=,287,6.0,3.0,2.0
2024-12-16,spiritradar,https://shop.example.org/product?=,879,18.0,8.0,4.0
2024-12-17,spiritradar,https://shop.example.org/imprint,828,17.0,7.0,4.0
2024-12-18,spiritradar,https://shop.example.org/imprint,930,19.0,8.0,4.0
2024-12-19,spiritradar,https://shop.example.org/product?=,703,14.0,6.0,3.0
2024-12-20,spiritradar,https://shop.example.org/product?=,724,14.0,6.0,3.0
2024-12-21,spiritradar,https://shop.example.org/product?=,174,3.0,1.0,1.0
2024-12-22,spiritradar,https://shop.example.org/product?=,460,9.0,4.0,2.0
2024-12-23,spiritradar,https://shop.example.org/imprint,556,11.0,5.0,3.0
2024-12-24,spiritradar,https://shop.example.org/imprint,1059,21.0,9.0,5.0
2024-12-25,spiritradar,https://shop.example.org/imprint,511,10.0,4.0,2.0
2024-12-26,spiritradar,https://shop.example.org/imprint,936,19.0,8.0,4.0
2024-12-27,spiritradar,https://shop.example.org/imprint,123,2.0,1.0,1.0
2024-12-28,spiritradar,https://shop.example.org/imprint,1039,21.0,9.0,5.0
2024-12-29,spiritradar,https://shop.example.org/product?=,691,14.0,6.0,3.0
2024-12-30,spiritradar,https://shop.example.org/imprint,411,8.0,3.0,2.0
2024-12-31,spiritradar,https://shop.example.org/imprint,897,18.0,8.0,4.0
2025-01-01,spiritradar,https://shop.example.org/imprint,483,10.0,4.0,2.0
2025-01-02,spiritradar,https://shop.example.org/product?=,666,13.0,6.0,3.0
2025-01-03,spiritradar,https://shop.example.org/imprint,951,19.0,8.0,4.0
2025-01-04,spiritradar,https://shop.example.org/product?=,855,17.0,7.0,4.0
2025-01-05,spiritradar,https://shop.example.org/imprint,220,4.0,2.0,1.0
2025-01-06,spiritradar,https://shop.example.org/imprint,819,16.0,7.0,4.0
2025-01-07,spiritradar,https://shop.example.org/product?=,590,12.0,5.0,3.0
2025-01-08,spiritradar,https://shop.example.org/product?=,396,8.0,3.0,2.0
2025-01-09,spiritradar,https://shop.example.org/product?=,374,7.0,3.0,2.0
2025-01-10,spiritradar,https://shop.example.org/imprint,218,4.0,2.0,1.0
2025-01-11,spiritradar,https://shop.example.org/imprint,479,10.0,4.0,2.0
2025-01-12,spiritradar,https://shop.example.org/imprint,461,9.0,4.0,2.0
2025-01-13,spiritradar,https://shop.example.org/imprint,537,11.0,5.0,3.0
2025-01-14,spiritradar,https://shop.example.org/product?=,294,6.0,3.0,2.0
2025-01-15,spiritradar,https://shop.example.org/imprint,552,11.0,5.0,3.0
2025-01-16,spiritradar,https://shop.example.org/product?=,246,5.0,2.0,1.0
2025-01-17,spiritradar,https://shop.example.org/product?=,857,17.0,7.0,4.0
2025-01-18,spiritradar,https://shop.example.org/product?=,749,15.0,6.0,3.0
2025-01-19,spiritradar,https://shop.example.org/imprint,373,7.0,3.0,2.0
2025-01-20,spiritradar,https://shop.example.org/product?=,865,17.0,7.0,4.0
2025-01-21,spiritradar,https://shop.example.org/imprint,237,5.0,2.0,1.0
2025-01-22,spiritradar,https://shop.example.org/product?=,582,12.0,5.0,3.0
2025-01-23,spiritradar,https://shop.example.org/imprint,794,16.0,7.0,4.0
2025-01-24,spiritradar,https://shop.example.org/imprint,852,17.0,7.0,4.0
2025-01-25,spiritradar,https://shop.example.org/imprint,397,8.0,3.0,2.0
2025-01-26,spiritradar,https://shop.example.org/imprint,1066,21.0,9.0,5.0
2025-01-27,spiritradar,https://shop.example.org/product?=,800,16.0,7.0,4.0
2025-01-28,spiritradar,https://shop.example.org/imprint,132,3.0,1.0,1.0
2025-01-29,spiritradar,https://shop.example.org/product?=,1009,20.0,9.0,5.0
2025-01-30,spiritradar,https://shop.example.org/imprint,572,11.0,5.0,3.0
2025-01-31,spiritradar,https://shop.example.org/product?=,879,18.0,8.0,4.0
2025-02-01,spiritradar,https://shop.example.org/imprint,580,12.0,5.0,3.0
2025-02-02,spiritradar,https://shop.example.org/product?=,256,5.0,2.0,1.0
2025-02-03,spiritradar,https://shop.example.org/imprint,302,6.0,3.0,2.0
2025-02-04,spiritradar,https://shop.example.org/imprint,707,14.0,6.0,3.0
2025-02-05,spiritradar,https://shop.example.org/imprint,237,5.0,2.0,1.0
2025-02-06,spiritradar,https://shop.example.org/imprint,881,18.0,8.0,4.0
2025-02-07,spiritradar,https://shop.example.org/imprint,161,3.0,1.0,1.0
2025-02-08,spiritradar,https://shop.example.org/product?=,996,20.0,9.0,5.0
2025-02-09,spiritradar,https://shop.example.org/product?=,1062,21.0,9.0,5.0
2025-02-10,spiritradar,https://shop.example.org/imprint,760,15.0,6.0,3.0
2025-02-11,spiritradar,https://shop.example.org/imprint,1060,21.0,9.0,5.0
2025-02-12,spiritradar,https://shop.example.org/imprint,350,7.0,3.0,2.0
2025-02-13,spiritradar,https://shop.example.org/imprint,864,17.0,7.0,4.0
2025-02-14,spiritradar,https://shop.example.org/imprint,621,12.0,5.0,3.0
2025-02-15,spiritradar,https://shop.example.org/product?=,935,19.0,8.0,4.0
2025-02-16,spiritradar,https://shop.example.org/product?=,181,4.0,2.0,1.0
2025-02-17,spiritradar,https://shop.example.org/imprint,477,10.0,4.0,2.0
2025-02-18,spiritradar,https://shop.example.org/product?=,253,5.0,2.0,1.0
2025-02-19,spiritradar,https://shop.example.org/product?=,497,10.0,4.0,2.0
2025-02-20,spiritradar,https://shop.example.org/product?=,1017,20.0,9.0,5.0
2025-02-21,spiritradar,https://shop.example.org/product?=,818,16.0,7.0,4.0
2025-02-22,spiritradar,https://shop.example.org/product?=,495,10.0,4.0,2.0
2025-02-23,spiritradar,https://shop.example.org/imprint,1042,21.0,9.0,5.0
2025-02-24,spiritradar,https://shop.example.org/imprint,793,16.0,7.0,4.0
2025-02-25,spiritradar,https://shop.example.org/imprint,631,13.0,6.0,3.0
2025-02-26,spiritradar,https://shop.example.org/product?=,381,8.0,3.0,2.0
2025-02-27,spiritradar,https://shop.example.org/product?=,187,4.0,2.0,1.0
2025-02-28,spiritradar,https://shop.example.org/product?=,888,18.0,8.0,4.0
2025-03-01,spiritradar,https://shop.example.org/imprint,888,18.0,8.0,4.0
2025-03-02,spiritradar,https://shop.example.org/product?=,465,9.0,4.0,2.0
2025-03-03,spiritradar,https://shop.example.org/imprint,879,18.0,8.0,4.0
2025-03-04,spiritradar,https://shop.example.org/imprint,819,16.0,7.0,4.0
2025-03-05,spiritradar,https://shop.example.org/product?=,619,12.0,5.0,3.0
2025-03-06,spiritradar,https://shop.example.org/imprint,634,13.0,6.0,3.0
2025-03-07,spiritradar,https://shop.example.org/product?=,195,4.0,2.0,1.0
2025-03-08,spiritradar,https://shop.example.org/product?=,1024,20.0,9.0,5.0
2025-03-09,spiritradar,https://shop.example.org/imprint,889,18.0,8.0,4.0
2025-03-10,spiritradar,https://shop.example.org/product?=,319,6.0,3.0,2.0
2025-03-11,spiritradar,https://shop.example.org/imprint,170,3.0,1.0,1.0
2025-03-12,spiritradar,https://shop.example.org/imprint,735,15.0,6.0,3.0
2025-03-13,spiritradar,https://shop.example.org/imprint,328,7.0,3.0,2.0
2025-03-14,spiritradar,https://shop.example.org/product?=,536,11.0,5.0,3.0
2025-03-15,spiritradar,https://shop.example.org/product?=,141,3.0,1.0,1.0
2025-03-16,spiritradar,https://shop.example.org/product?=,1029,21.0,9.0,5.0
2025-03-17,spiritradar,https://shop.example.org/imprint,274,5.0,2.0,1.0
2025-03-18,spiritradar,https://shop.example.org/imprint,950,19.0,8.0,4.0
2025-03-19,spiritradar,https://shop.example.org/imprint,726,15.0,6.0,3.0
2025-03-20,spiritradar,https://shop.example.org/imprint,512,10.0,4.0,2.0
2025-03-21,spiritradar,https://shop.example.org/imprint,742,15.0,6.0,3.0
2025-03-22,spiritradar,https://shop.example.org/imprint,447,9.0,4.0,2.0
2025-03-23,spiritradar,https://shop.example.org/product?=,600,12.0,5.0,3.0
2025-03-24,spiritradar,https://shop.example.org/product?=,973,19.0,8.0,4.0
2025-03-25,spiritradar,https://shop.example.org/imprint,881,18.0,8.0,4.0
2025-03-26,spiritradar,https://shop.example.org/imprint,880,18.0,8.0,4.0
2025-03-27,spiritradar,https://shop.example.org/product?=,360,7.0,3.0,2.0
2025-03-28,spiritradar,https://shop.example.org/imprint,316,6.0,3.0,2.0
2025-03-29,spiritradar,https://shop.example.org/product?=,307,6.0,3.0,2.0
2025-03-30,spiritradar,https://shop.example.org/product?=,499,10.0,4.0,2.0
2025-03-31,spiritradar,https://shop.example.org/product?=,658,13.0,6.0,3.0
2025-04-01,spiritradar,https://shop.example.org/imprint,458,9.0,4.0,2.0
2025-04-02,spiritradar,https://shop.example.org/product?=,289,6.0,3.0,2.0
2025-04-03,spiritradar,https://shop.example.org/imprint,736,15.0,6.0,3.0
2025-04-04,spiritradar,https://shop.example.org/product?=,866,17.0,7.0,4.0
2025-04-05,spiritradar,https://shop.example.org/product?=,388,8.0,3.0,2.0
2025-04-06,spiritradar,https://shop.example.org/product?=,866,17.0,7.0,4.0
2025-04-07,spiritradar,https://shop.example.org/imprint,299,6.0,3.0,2.0
2025-04-08,spiritradar,https://shop.example.org/imprint,425,8.0,3.0,2.0
2025-04-09,spiritradar,https://shop.example.org/product?=,951,19.0,8.0,4.0
2025-04-10,spiritradar,https://shop.example.org/imprint,850,17.0,7.0,4.0
2025-04-11,spiritradar,https://shop.example.org/imprint,837,17.0,7.0,4.0
2025-04-12,spiritradar,https://shop.example.org/product?=,871,17.0,7.0,4.0
2025-04-13,spiritradar,https://shop.example.org/product?=,992,20.0,9.0,5.0
2025-04-14,spiritradar,https://shop.example.org/product?=,701,14.0,6.0,3.0
2025-04-15,spiritradar,https://shop.example.org/imprint,1042,21.0,9.0,5.0
2025-04-16,spiritradar,https://shop.example.org/imprint,920,18.0,8.0,4.0
2025-04-17,spiritradar,https://shop.example.org/imprint,238,5.0,2.0,1.0
2025-04-18,spiritradar,https://shop.example.org/imprint,334,7.0,3.0,2.0
2025-04-19,spiritradar,https://shop.example.org/imprint,489,10.0,4.0,2.0
2025-04-20,spiritradar,https://shop.example.org/imprint,228,5.0,2.0,1.0
2025-04-21,spiritradar,https://shop.example.org/product?=,795,16.0,7.0,4.0
2025-04-22,spiritradar,https://shop.example.org/imprint,468,9.0,4.0,2.0
2025-04-23,spiritradar,https://shop.example.org/imprint,231,5.0,2.0,1.0
2025-04-24,spiritradar,https://shop.example.org/product?=,327,7.0,3.0,2.0
2025-04-25,spiritradar,https://shop.example.org/imprint,446,9.0,4.0,2.0
2025-04-26,spiritradar,https://shop.example.org/product?=,286,6.0,3.0,2.0
2025-04-27,spiritradar,https://shop.example.org/imprint,291,6.0,3.0,2.0
2025-04-28,spiritradar,https://shop.example.org/imprint,127,3.0,1.0,1.0
2025-04-29,spiritradar,https://shop.example.org/product?=,1054,21.0,9.0,5.0
2025-04-30,spiritradar,https://shop.example.org/imprint,939,19.0,8.0,4.0
2025-05-01,spiritradar,https://shop.example.org/product?=,430,9.0,4.0,2.0
2025-05-02,spiritradar,https://shop.example.org/product?=,385,8.0,3.0,2.0
2025-05-03,spiritradar,https://shop.example.org/imprint,668,13.0,6.0,3.0
2025-05-04,spiritradar,https://shop.example.org/product?=,252,5.0,2.0,1.0
2025-05-05,spiritradar,https://shop.example.org/imprint,795,16.0,7.0,4.0
2025-05-06,spiritradar,https://shop.example.org/imprint,707,14.0,6.0,3.0
2025-05-07,spiritradar,https://shop.example.org/product?=,148,3.0,1.0,1.0
2025-05-08,spiritradar,https://shop.example.org/product?=,550,11.0,5.0,3.0
2025-05-09,spiritradar,https://shop.example.org/imprint,798,16.0,7.0,4.0
2025-05-10,spiritradar,https://shop.example.org/product?=,266,5.0,2.0,1.0
2025-05-11,spiritradar,https://shop.example.org/imprint,1054,21.0,9.0,5.0
2025-05-12,spiritradar,https://shop.example.org/imprint,423,8.0,3.0,2.0
2025-05-13,spiritradar,https://shop.example.org/product?=,741,15.0,6.0,3.0
2025-05-14,spiritradar,https://shop.example.org/imprint,1020,20.0,9.0,5.0
2025-05-15,spiritradar,https://shop.example.org/imprint,776,16.0,7.0,4.0
2025-05-16,spiritradar,https://shop.example.org/product?=,1009,20.0,9.0,5.0
2025-05-17,spiritradar,https://shop.example.org/imprint,193,4.0,2.0,1.0
2025-05-18,spiritradar,https://shop.example.org/imprint,590,12.0,5.0,3.0
2025-05-19,spiritradar,https://shop.example.org/imprint,129,3.0,1.0,1.0
2025-05-20,spiritradar,https://shop.example.org/imprint,255,5.0,2.0,1.0
2025-05-21,spiritradar,https://shop.example.org/imprint,1039,21.0,9.0,5.0
2025-05-22,spiritradar,https://shop.example.org/imprint,1034,21.0,9.0,5.0
2025-05-23,spiritradar,https://shop.example.org/imprint,1008,20.0,9.0,5.0
2025-05-24,spiritradar,https://shop.example.org/imprint,774,15.0,6.0,3.0
2025-05-25,spiritradar,https://shop.example.org/product?=,176,4.0,2.0,1.0
2025-05-26,spiritradar,https://shop.example.org/product?=,890,18.0,8.0,4.0
2025-05-27,spiritradar,https://shop.example.org/imprint,1048,21.0,9.0,5.0
2025-05-28,spiritradar,https://shop.example.org/product?=,140,3.0,1.0,1.0
2025-05-29,spiritradar,https://shop.example.org/imprint,316,6.0,3.0,2.0
2025-05-30,spiritradar,https://shop.example.org/imprint,341,7.0,3.0,2.0
2025-05-31,spiritradar,https://shop.example.org/imprint,779,16.0,7.0,4.0
2025-06-01,spiritradar,https://shop.example.org/product?=,359,7.0,3.0,2.0
2025-06-02,spiritradar,https://shop.example.org/imprint,562,11.0,5.0,3.0
2025-06-03,spiritradar,https://shop.example.org/imprint,347,7.0,3.0,2.0
2025-06-04,spiritradar,https://shop.example.org/product?=,625,12.0,5.0,3.0
2025-06-05,spiritradar,https://shop.example.org/imprint,1017,20.0,9.0,5.0
2025-06-06,spiritradar,https://shop.example.org/product?=,481,10.0,4.0,2.0
2025-06-07,spiritradar,https://shop.example.org/product?=,654,13.0,6.0,3.0
2025-06-08,spiritradar,https://shop.example.org/imprint,181,4.0,2.0,1.0
2025-06-09,spiritradar,https://shop.example.org/imprint,556,11.0,5.0,3.0
2025-06-10,spiritradar,https://shop.example.org/imprint,515,10.0,4.0,2.0
2025-06-11,spiritradar,https://shop.example.org/imprint,715,14.0,6.0,3.0
2025-06-12,spiritradar,https://shop.example.org/imprint,1065,21.0,9.0,5.0
2025-06-13,spiritradar,https://shop.example.org/product?=,418,8.0,3.0,2.0
2025-06-14,spiritradar,https://shop.example.org/product?=,942,19.0,8.0,4.0
2025-06-15,spiritradar,https://shop.example.org/imprint,165,3.0,1.0,1.0
2025-06-16,spiritradar,https://shop.example.org/product?=,575,12.0,5.0,3.0
2025-06-17,spiritradar,https://shop.example.org/product?=,1035,21.0,9.0,5.0
2025-06-18,spiritradar,https://shop.example.org/imprint,796,16.0,7.0,4.0
2025-06-19,spiritradar,https://shop.example.org/imprint,485,10.0,4.0,2.0
2025-06-20,spiritradar,https://shop.example.org/product?=,520,10.0,4.0,2.0
2025-06-21,spiritradar,https://shop.example.org/imprint,1059,21.0,9.0,5.0
2025-06-22,spiritradar,https://shop.example.org/imprint,300,6.0,3.0,2.0
2025-06-23,spiritradar,https://shop.example.org/imprint,148,3.0,1.0,1.0
2025-06-24,spiritradar,https://shop.example.org/imprint,380,8.0,3.0,2.0
2025-06-25,spiritradar,https://shop.example.org/imprint,527,11.0,5.0,3.0
2025-06-26,spiritradar,https://shop.example.org/product?=,760,15.0,6.0,3.0
2025-06-27,spiritradar,https://shop.example.org/product?=,1057,21.0,9.0,5.0
2025-06-28,spiritradar,https://shop.example.org/imprint,592,12.0,5.0,3.0
2025-06-29,spiritradar,https://shop.example.org/product?=,620,12.0,5.0,3.0
2025-06-30,spiritradar,https://shop.example.org/imprint,597,12.0,5.0,3.0
2025-07-01,spiritradar,https://shop.example.org/product?=,510,10.0,4.0,2.0
2025-07-02,spiritradar,https://shop.example.org/imprint,858,17.0,7.0,4.0
2025-07-03,spiritradar,https://shop.example.org/imprint,934,19.0,8.0,4.0
2025-07-04,spiritradar,https://shop.example.org/product?=,395,8.0,3.0,2.0
2025-07-05,spiritradar,https://shop.example.org/product?=,196,4.0,2.0,1.0
2025-07-06,spiritradar,https://shop.example.org/imprint,641,13.0,6.0,3.0
2025-07-07,spiritradar,https://shop.example.org/product?=,474,9.0,4.0,2.0
2025-07-08,spiritradar,https://shop.example.org/product?=,514,10.0,4.0,2.0
2025-07-09,spiritradar,https://shop.example.org/product?=,393,8.0,3.0,2.0
2025-07-10,spiritradar,https://shop.example.org/imprint,290,6.0,3.0,2.0
2025-07-11,spiritradar,https://shop.example.org/product?=,259,5.0,2.0,1.0
2025-07-12,spiritradar,https://shop.example.org/imprint,412,8.0,3.0,2.0
2025-07-13,spiritradar,https://shop.example.org/product?=,775,16.0,7.0,4.0
